,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
87,DE,John Deere,Industrials,"Moline, Illinois",1.06,2.03,41.5067003,-90.51513419999999
88,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.18,0.5,35.2270869,-80.8431267
89,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.62,0.9,35.4675602,-97.5164276
90,DLR,Digital Realty,Real Estate,"Austin, Texas",1.24,5.83,30.267153,-97.7430608
91,DFS,Discover Financial,Financials,"Riverwoods, Illinois",0.3,2.47,42.1675254,-87.897014
92,DIS,Disney,Communication Services,"Burbank, California",0.35,1.26,34.1808392,-118.3089661
93,D,Dominion Energy,Utilities,"Richmond, Virginia",1.58,6.61,37.5407246,-77.4360481
94,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",0.85,3.64,41.8089191,-88.01117459999999
95,DTE,DTE Energy,Utilities,"Detroit, Michigan",2.12,10.34,42.331427,-83.0457538
96,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",0.89,3.22,35.2270869,-80.8431267
97,DD,DuPont,Materials,"Wilmington, Delaware",1.64,2.73,39.744655,-75.5483909
98,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",1.76,8.26,36.548434,-82.5618186
99,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",1.93,7.39,53.3498053,-6.2603097
100,ECL,Ecolab,Materials,"Saint Paul, Minnesota",0.52,1.31,44.9537029,-93.0899578
101,EIX,Edison International,Utilities,"Rosemead, California",1.22,4.33,34.0805651,-118.072846
102,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",1.84,6.03,39.768403,-86.158068
103,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.2,3.52,38.7442175,-90.3053915
104,ETR,Entergy,Utilities,"New Orleans, Louisiana",3.0,5.24,29.95106579999999,-90.0715323
105,EOG,EOG Resources,Energy,"Houston, Texas",0.42,1.08,29.7604267,-95.3698028
106,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.88,3.26,40.44062479999999,-79.9958864
107,EFX,Equifax,Industrials,"Atlanta, Georgia",0.16,0.52,33.748752,-84.38768449999999
108,EQR,Equity Residential,Real Estate,"Chicago, Illinois",1.93,9.79,41.8781136,-87.6297982
109,ESS,Essex Property Trust,Real Estate,"San Mateo, California",3.99,6.06,37.5629917,-122.3255254
110,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",0.55,3.16,40.7127753,-74.0059728
111,EG,Everest Re,Financials,"Hamilton, Bermuda",1.92,2.94,32.2950716,-64.7842417
112,ES,Eversource,Utilities,"Hartford, Connecticut",0.48,2.75,41.7658043,-72.6733723
113,EXC,Exelon,Utilities,"Chicago, Illinois",1.94,6.27,41.8781136,-87.6297982
114,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.3,0.79,47.6062095,-122.3320708
115,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",1.0,11.59,40.7607793,-111.8910474
116,XOM,ExxonMobil,Energy,"Irving, Texas",1.5,3.13,32.8140177,-96.9488945
117,FDS,FactSet,Financials,"Norwalk, Connecticut",0.6,1.17,41.11774399999999,-73.4081575
118,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.08,0.31,45.67931189999999,-111.037259
119,FAST,Fastenal,Industrials,"Winona, Minnesota",0.52,6.69,44.0553908,-91.6663523
120,FRT,Federal Realty,Real Estate,"Rockville, Maryland",2.48,5.35,39.0839973,-77.1527578
121,FDX,FedEx,Industrials,"Memphis, Tennessee",0.42,0.55,35.1495343,-90.0489801
122,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",1.18,9.34,39.1031182,-84.5120196
123,FE,FirstEnergy,Utilities,"Akron, Ohio",2.15,6.21,41.0814447,-81.51900529999999
124,FIS,FIS,Financials,"Jacksonville, Florida",16.7,103.29,30.3321838,-81.65565099999999
125,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",0.46,2.43,39.9525839,-75.1652215
126,BEN,Franklin Templeton,Financials,"San Mateo, California",0.75,3.47,37.5629917,-122.3255254
127,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",1.62,4.21,33.4483771,-112.0740373
128,GD,General Dynamics,Industrials,"Falls Church, Virginia",1.28,2.19,38.88233400000001,-77.1710914
129,GE,General Electric,Industrials,"Boston, Massachusetts",1.24,1.02,42.3600825,-71.0588801
130,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.61,8.95,44.9917149,-93.3600034
131,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",1.54,5.65,33.748752,-84.38768449999999
132,GL,Globe Life,Financials,"McKinney, Texas",0.54,2.31,33.1983388,-96.6389342
133,GPN,Global Payments,Financials,"Atlanta, Georgia",0.08,0.38,33.748752,-84.38768449999999
134,GS,Goldman Sachs,Financials,"New York City, New York",1.4,0.91,40.7127753,-74.0059728
135,HAL,Halliburton,Energy,"Houston, Texas",0.36,1.09,29.7604267,-95.3698028
136,HIG,Hartford (The),Financials,"Hartford, Connecticut",2.12,4.02,41.7658043,-72.6733723
137,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",0.72,3.57,41.878711,-71.38255579999999
138,PEAK,Healthpeak,Real Estate,"Long Beach, California",1.81,12.49,33.7700504,-118.1937395
139,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",1.19,4.58,40.2859239,-76.65024679999999
140,HES,Hess Corporation,Energy,"New York City, New York",0.4,0.5,40.7127753,-74.0059728
141,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",0.9,4.85,33.748752,-84.38768449999999
142,HON,Honeywell,Industrials,"Charlotte, North Carolina",1.08,2.85,35.2270869,-80.8431267
143,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.7,10.09,43.6666296,-92.97463669999999
144,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.8,8.22,38.984652,-77.0947092
145,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.68,1.03,40.44062479999999,-79.9958864
146,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.32,1.99,37.4418834,-122.1430195
147,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.8,12.25,42.331427,-83.0457538
148,IBM,IBM,Information Technology,"Armonk, New York",1.8,2.68,41.1264849,-73.71401949999999
149,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",0.48,1.81,42.2586342,-87.840625
150,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",1.15,3.49,42.0778065,-87.8223368
151,INTC,Intel,Information Technology,"Santa Clara, California",0.52,3.61,37.3541079,-121.9552356
152,IP,International Paper,Materials,"Memphis, Tennessee",1.0,6.22,35.1495343,-90.0489801
153,IVZ,Invesco,Financials,"Atlanta, Georgia",0.42,2.93,33.748752,-84.38768449999999
154,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.39,1.44,36.2541286,-94.1368255
155,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.29,1.51,36.9197522,-93.92761030000001
156,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",1.75,4.09,40.4862157,-74.4518188
157,JCI,Johnson Controls,Industrials,"Cork, Ireland",0.65,4.93,51.8985143,-8.4756035
158,JPM,JPMorgan Chase,Financials,"New York City, New York",1.52,5.4,40.7127753,-74.0059728
159,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.27,3.91,42.3211522,-85.17971419999999
160,KEY,KeyCorp,Financials,"Cleveland, Ohio",1.3,9.92,41.49932,-81.6943605
161,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",2.27,6.22,32.8140177,-96.9488945
162,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",1.6,8.73,40.7351018,-73.6879082
163,KLAC,KLA Corporation,Information Technology,"Milpitas, California",0.6,2.44,37.4323341,-121.8995741
164,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.33,3.13,39.1031182,-84.5120196
165,LHX,L3Harris,Industrials,"Melbourne, Florida",0.65,1.72,28.0836269,-80.60810889999999
166,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.64,4.22,25.7616798,-80.1917902
167,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.64,4.22,40.0462208,-75.3599105
168,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",1.68,2.42,38.984652,-77.0947092
169,L,Loews Corporation,Financials,"New York City, New York",0.25,0.61,40.7127753,-74.0059728
170,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.32,1.88,35.5820319,-80.8140473
171,MTB,M&T Bank,Financials,"Buffalo, New York",2.8,5.37,42.88644679999999,-78.8783689
172,MRO,Marathon Oil,Energy,"Houston, Texas",0.96,4.17,29.7604267,-95.3698028
173,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.32,1.3,38.984652,-77.0947092
174,MMC,Marsh McLennan,Financials,"New York City, New York",0.79,4.27,40.7127753,-74.0059728
175,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",1.44,1.48,35.7795897,-78.6381787
176,MAS,Masco,Industrials,"Livonia, Michigan",0.92,7.32,42.36837,-83.35270969999999
177,MA,Mastercard,Financials,"Harrison, New York",0.6,3.23,40.9700171,-73.7176337
178,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",0.86,6.42,39.4900013,-76.65850739999999
179,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",2.62,7.05,41.8781136,-87.6297982
180,MCK,McKesson,Health Care,"Irving, Texas",0.36,0.68,32.8140177,-96.9488945
181,MDT,Medtronic,Health Care,"Dublin, Ireland",0.56,1.54,53.3498053,-6.2603097
182,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.52,6.49,40.6764911,-74.2907032
183,MET,MetLife,Financials,"New York City, New York",0.74,2.29,40.7127753,-74.0059728
184,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.3,12.27,33.3061605,-111.8412502
185,MSFT,Microsoft,Information Technology,"Redmond, Washington",0.44,2.02,47.6739881,-122.121512
186,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2.45,9.15,35.1495343,-90.0489801
187,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",0.72,1.92,41.8781136,-87.6297982
188,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",1.1,7.73,41.8781136,-87.6297982
189,MCO,Moody's Corporation,Financials,"New York City, New York",0.38,1.15,40.7127753,-74.0059728
190,MS,Morgan Stanley,Financials,"New York City, New York",1.08,3.19,40.7127753,-74.0059728
191,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.05,0.06,27.950575,-82.4571776
192,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",0.2,0.36,41.8781136,-87.6297982
193,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.84,6.32,33.748752,-84.38768449999999
194,NEM,Newmont,Materials,"Denver, Colorado",0.4,1.15,39.7392358,-104.990251
195,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",1.74,16.88,26.8797819,-80.0533743
196,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.92,7.01,45.5469616,-123.1386021
197,NI,NiSource,Utilities,"Merrillville, Indiana",0.92,23.47,41.4828144,-87.33281389999999
198,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.73,3.02,41.4553232,-81.9179173
199,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",1.16,2.83,33.748752,-84.38768449999999
200,NTRS,Northern Trust,Financials,"Chicago, Illinois",1.12,2.15,41.8781136,-87.6297982
201,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",1.54,3.16,38.8645565,-77.1877587
202,NUE,Nucor,Materials,"Charlotte, North Carolina",2.17,5.63,35.2270869,-80.8431267
203,OXY,Occidental Petroleum,Energy,"Houston, Texas",1.14,2.45,29.7604267,-95.3698028
204,OMC,Omnicom Group,Communication Services,"New York City, New York",0.6,2.08,40.7127753,-74.0059728
205,OKE,ONEOK,Energy,"Tulsa, Oklahoma",1.52,16.7,36.1539816,-95.99277500000001
206,PCAR,Paccar,Industrials,"Bellevue, Washington",1.72,8.45,47.6101497,-122.2015159
207,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",1.2,7.84,42.2586342,-87.840625
208,PARA,Paramount Global,Communication Services,"New York City, New York",1.04,6.84,40.7127753,-74.0059728
209,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",0.88,1.61,41.49932,-81.6943605
210,PAYX,Paychex,Industrials,"Penfield, New York",1.21,5.83,43.1303407,-77.475551
211,PNR,Pentair,Industrials,"Worsley, United Kingdom",0.66,3.99,53.50754,-2.391199
212,PEP,PepsiCo,Consumer Staples,"Purchase, New York",1.6,3.54,41.0400135,-73.7144477
213,PFE,Pfizer,Health Care,"New York City, New York",1.25,11.41,40.7127753,-74.0059728
214,PCG,PG&E Corporation,Utilities,"San Francisco, California",1.53,5.62,37.7749295,-122.4194155
215,PM,Philip Morris International,Consumer Staples,"New York City, New York",1.0,3.9,40.7127753,-74.0059728
216,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",2.1,11.32,33.4483771,-112.0740373
217,PXD,Pioneer Natural Resources,Energy,"Irving, Texas",0.3,0.71,32.8140177,-96.9488945
218,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",2.58,6.19,40.44062479999999,-79.9958864
219,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",0.5,2.92,30.4754702,-90.1009108
220,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",2.08,8.91,40.44062479999999,-79.9958864
221,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.31,6.25,40.6022939,-75.4714098
222,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",0.9,2.16,41.5868353,-93.6249593
223,PG,Procter & Gamble,Consumer Staples,"Cincinnati, Ohio",1.5,3.48,39.1031182,-84.5120196
224,PGR,Progressive Corporation,Financials,"Mayfield Village, Ohio",0.14,1.25,41.5519952,-81.4392828
225,PLD,Prologis,Real Estate,"San Francisco, California",2.04,6.02,37.7749295,-122.4194155
226,PRU,Prudential Financial,Financials,"Newark, New Jersey",1.15,2.15,40.735657,-74.1723667
227,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",1.55,6.22,40.735657,-74.1723667
228,PSA,Public Storage,Real Estate,"Glendale, California",2.15,4.45,34.1425078,-118.255075
229,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",0.16,1.57,33.748752,-84.38768449999999
230,QCOM,Qualcomm,Information Technology,"San Diego, California",0.6,1.88,32.715738,-117.1610838
231,DGX,Quest Diagnostics,Health Care,"Secaucus, New Jersey",0.4,1.02,40.7895453,-74.05652979999999
232,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",0.2,0.39,40.7127753,-74.0059728
233,RJF,Raymond James,Financials,"St. Petersburg, Florida",0.44,3.13,27.7676008,-82.64029149999999
234,RTX,RTX Corporation,Industrials,"Waltham, Massachusetts",1.28,5.13,42.3764852,-71.2356113
235,O,Realty Income,Real Estate,"San Diego, California",1.65,14.21,32.715738,-117.1610838
236,REG,Regency Centers,Real Estate,"Jacksonville, Florida",2.84,8.32,30.3321838,-81.65565099999999
237,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",1.24,10.6,33.5185892,-86.8103567
238,RSG,Republic Services,Industrials,"Phoenix, Arizona",0.7,3.4,33.4483771,-112.0740373
239,RVTY,Revvity,Health Care,"Waltham, Massachusetts",0.28,1.17,42.3764852,-71.2356113
240,RHI,Robert Half,Industrials,"Menlo Park, California",0.43,2.3,37.4529598,-122.1817252
241,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",1.16,2.94,43.0389025,-87.9064736
242,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.26,9.34,33.748752,-84.38768449999999
243,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",0.28,0.52,27.336465,-82.5310117
244,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.36,5.38,37.7159396,-121.9101221
245,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",0.6,2.24,25.7616798,-80.1917902
246,SPGI,S&P Global,Financials,"New York City, New York",0.86,2.74,40.7127753,-74.0059728
247,SLB,Schlumberger,Energy,"Houston, Texas",1.01,1.58,29.7604267,-95.3698028
248,STX,Seagate Technology,Information Technology,"Dublin, Ireland",0.44,4.27,53.3498053,-6.2603097
249,SEE,Sealed Air,Materials,"Charlotte, North Carolina",0.46,2.52,35.2270869,-80.8431267
250,SRE,Sempra Energy,Utilities,"San Diego, California",1.68,4.9,32.715738,-117.1610838
251,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",1.37,8.59,41.49932,-81.6943605
252,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",4.59,10.16,39.768403,-86.158068
253,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",6.24,18.33,40.8436663,-81.7640212
254,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",1.2,3.13,42.5847425,-87.82118539999999
255,SO,Southern Company,Utilities,"Atlanta, Georgia",1.64,9.14,33.748752,-84.38768449999999
256,LUV,Southwest Airlines,Industrials,"Dallas, Texas",0.02,0.14,32.7766642,-96.79698789999999
257,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",1.25,3.67,41.6612104,-72.7795419
258,STT,State Street Corporation,Financials,"Boston, Massachusetts",0.94,2.04,42.3600825,-71.0588801
259,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",0.45,2.27,41.079273,-85.1393513
260,STE,Steris,Health Care,"Dublin, Ireland",0.26,1.17,53.3498053,-6.2603097
261,SYK,Stryker Corporation,Health Care,"Kalamazoo, Michigan",0.33,0.53,42.2917069,-85.5872286
262,SYY,Sysco,Consumer Staples,"Houston, Texas",0.85,4.45,29.7604267,-95.3698028
263,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",0.96,2.67,39.2903848,-76.6121893
264,TTWO,Take-Two Interactive,Communication Services,"New York City, New York",0.0,0.0,40.7127753,-74.0059728
265,TGT,Target Corporation,Consumer Staples,"Minneapolis, Minnesota",0.58,1.61,44.977753,-93.2650108
266,TEL,TE Connectivity,Information Technology,"Schaffhausen, Switzerland",0.42,1.88,47.6958897,8.6380488
267,TFX,Teleflex,Health Care,"Wayne, Pennsylvania",1.32,2.66,40.0415996,-75.3698895
268,TXN,Texas Instruments,Information Technology,"Dallas, Texas",0.4,2.02,32.7766642,-96.79698789999999
269,TXT,Textron,Industrials,"Providence, Rhode Island",0.92,1.89,41.8239891,-71.4128343
