,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
53,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.68,1.94,42.6875323,-83.2341028
54,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",3.92,4.26,42.3600825,-71.0588801
55,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.62,2.41,40.7127753,-74.0059728
56,AVGO,Broadcom Inc.,Information Technology,"San Jose, California",16.4,3.08,37.33874,-121.8852525
57,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",2.64,1.76,40.7698453,-73.70904279999999
58,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.41,0.66,29.2108147,-81.0228331
59,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",2.72,2.87,38.6631083,-90.5770675
60,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",2.2,2.11,44.8546856,-93.47078599999999
61,CPT,Camden Property Trust,Real Estate,"Houston, Texas",3.65,2.61,29.7604267,-95.3698028
62,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",1.48,3.43,39.9259463,-75.1196199
63,COF,Capital One,Financials,"Tysons Corner, Virginia",2.4,1.9,38.9187222,-77.2310925
64,CAH,Cardinal Health,Health Care,"Dublin, Ohio",1.97,3.62,40.0992294,-83.1140771
65,CARR,Carrier Global,Industrials,"Palm Beach Gardens, Florida",0.57,1.35,26.8396096,-80.1019144
66,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",4.53,2.3,32.8140177,-96.9488945
67,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",1.94,1.66,41.8781136,-87.6297982
68,CDW,CDW,Information Technology,"Lincolnshire, Illinois",2.0,1.15,42.1900249,-87.9084039
69,CE,Celanese,Materials,"Irving, Texas",2.72,2.04,32.8140177,-96.9488945
70,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.69,2.46,29.7604267,-95.3698028
71,CF,CF Industries,Materials,"Deerfield, Illinois",1.4,1.7,42.1711365,-87.8445119
72,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.8,1.07,32.991235,-97.19501380000001
73,CVX,Chevron Corporation,Energy,"San Ramon, California",5.6,4.16,37.7643595,-121.9539616
74,CB,Chubb Limited,Financials,"Zurich, Switzerland",3.26,1.69,47.3768866,8.541694
75,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",1.04,1.14,40.2599864,-74.79091249999999
76,CI,Cigna,Health Care,"Bloomfield, Connecticut",4.36,1.83,41.826488,-72.73009449999999
77,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",2.7,2.44,39.3454673,-84.5603187
78,CTAS,Cintas,Industrials,"Mason, Ohio",4.0,1.0,39.3600586,-84.309939
79,CSCO,Cisco,Information Technology,"San Jose, California",1.5,3.01,37.33874,-121.8852525
80,C,Citigroup,Financials,"New York City, New York",2.04,3.76,40.7127753,-74.0059728
81,CFG,Citizens Financial Group,Financials,"Providence, Rhode Island",1.59,3.91,41.8239891,-71.4128343
82,CLX,Clorox,Consumer Staples,"Oakland, California",4.66,3.12,37.8043514,-122.2711639
83,CME,CME Group,Financials,"Chicago, Illinois",7.15,3.43,41.8781136,-87.6297982
84,CMS,CMS Energy,Utilities,"Jackson, Michigan",2.26,3.65,42.245869,-84.40134619999999
85,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",1.74,3.14,33.748752,-84.38768449999999
86,CTSH,Cognizant,Information Technology,"Teaneck, New Jersey",1.05,1.42,40.8932469,-74.0116536
87,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",1.84,2.42,40.7127753,-74.0059728
88,CMCSA,Comcast,Communication Services,"Philadelphia, Pennsylvania",1.04,2.27,39.9525839,-75.1652215
89,CMA,Comerica,Financials,"Dallas, Texas",2.72,3.51,32.7766642,-96.79698789999999
90,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",1.27,3.89,41.8781136,-87.6297982
91,COP,ConocoPhillips,Energy,"Houston, Texas",4.44,4.95,29.7604267,-95.3698028
92,ED,Consolidated Edison,Utilities,"New York City, New York",3.14,3.77,40.7127753,-74.0059728
93,STZ,Constellation Brands,Consumer Staples,"Victor, New York",3.12,1.33,42.9825633,-77.4088794
94,CEG,Constellation Energy,Utilities,"Baltimore, Maryland",0.42,0.77,39.2903848,-76.6121893
95,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.02,37.7643595,-121.9539616
96,GLW,Corning Inc.,Information Technology,"Corning, New York",1.05,2.93,42.1428521,-77.05469029999999
97,CTVA,Corteva,Materials,"Indianapolis, Indiana",0.57,1.08,39.768403,-86.158068
98,COST,Costco,Consumer Staples,"Issaquah, Washington",3.38,0.65,47.5301011,-122.0326191
99,CTRA,Coterra,Energy,"Houston, Texas",2.2,9.65,29.7604267,-95.3698028
100,CCI,Crown Castle,Real Estate,"Houston, Texas",5.88,3.59,29.7604267,-95.3698028
101,CSX,CSX,Industrials,"Jacksonville, Florida",0.39,1.2,30.3321838,-81.65565099999999
102,CMI,Cummins,Industrials,"Columbus, Indiana",5.92,2.78,39.2014404,-85.9213796
103,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",2.15,2.31,42.00287609999999,-71.51478390000001
104,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.9,1.12,32.735687,-97.10806559999999
105,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.96,0.35,38.9071923,-77.0368707
106,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",4.51,3.52,28.5383832,-81.3789269
107,DE,John Deere,Industrials,"Moline, Illinois",4.36,1.28,41.5067003,-90.51513419999999
108,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.48,1.25,35.2270869,-80.8431267
109,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",4.66,8.25,35.4675602,-97.5164276
110,FANG,Diamondback Energy,Energy,"Midland, Texas",7.2,6.09,31.9973456,-102.0779146
111,DLR,Digital Realty,Real Estate,"Austin, Texas",4.82,3.82,30.267153,-97.7430608
112,DFS,Discover Financial,Financials,"Riverwoods, Illinois",2.2,1.99,42.1675254,-87.897014
113,DG,Dollar General,Consumer Staples,"Goodlettsville, Tennessee",1.94,0.86,36.3222758,-86.7132886
114,D,Dominion Energy,Utilities,"Richmond, Virginia",2.63,3.48,37.5407246,-77.4360481
115,DPZ,Domino's,Consumer Discretionary,"Ann Arbor, Michigan",4.24,1.1,42.2808256,-83.7430378
116,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",2.0,1.4,41.8089191,-88.01117459999999
117,DOW,Dow Inc.,Materials,"Midland, Michigan",2.8,5.07,43.6155825,-84.2472116
118,DTE,DTE Energy,Utilities,"Detroit, Michigan",3.54,3.01,42.331427,-83.0457538
119,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",3.96,4.02,35.2270869,-80.8431267
120,DD,DuPont,Materials,"Wilmington, Delaware",1.29,1.89,39.744655,-75.5483909
121,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",3.04,3.21,36.548434,-82.5618186
122,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",3.19,2.16,53.3498053,-6.2603097
123,EBAY,eBay,Consumer Discretionary,"San Jose, California",0.84,1.67,37.33874,-121.8852525
124,ECL,Ecolab,Materials,"Saint Paul, Minnesota",2.04,1.21,44.9537029,-93.0899578
125,EIX,Edison International,Utilities,"Rosemead, California",2.8,4.58,34.0805651,-118.072846
126,EA,Electronic Arts,Communication Services,"Redwood City, California",0.72,0.56,37.4847955,-122.228141
127,ELV,Elevance Health,Health Care,"Indianapolis, Indiana",4.97,1.1,39.768403,-86.158068
128,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",3.79,1.42,39.768403,-86.158068
129,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",2.06,2.35,38.7442175,-90.3053915
130,ETR,Entergy,Utilities,"New Orleans, Louisiana",4.04,3.85,29.95106579999999,-90.0715323
131,EOG,EOG Resources,Energy,"Houston, Texas",8.96,9.07,29.7604267,-95.3698028
132,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.4,1.28,40.44062479999999,-79.9958864
133,EFX,Equifax,Industrials,"Atlanta, Georgia",1.56,0.74,33.748752,-84.38768449999999
134,EQIX,Equinix,Real Estate,"Redwood City, California",12.17,1.74,37.4847955,-122.228141
135,EQR,Equity Residential,Real Estate,"Chicago, Illinois",2.48,3.3,41.8781136,-87.6297982
136,ESS,Essex Property Trust,Real Estate,"San Mateo, California",8.69,3.11,37.5629917,-122.3255254
137,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",2.4,0.86,40.7127753,-74.0059728
138,EG,Everest Re,Financials,"Hamilton, Bermuda",6.4,2.42,32.2950716,-64.7842417
139,EVRG,Evergy,Utilities,"Kansas City, Missouri",2.29,3.64,39.0997265,-94.5785667
140,ES,Eversource,Utilities,"Hartford, Connecticut",2.51,3.01,41.7658043,-72.6733723
141,EXC,Exelon,Utilities,"Chicago, Illinois",1.4,3.4,41.8781136,-87.6297982
142,EXPD,Expeditors International,Industrials,"Seattle, Washington",1.25,1.11,47.6062095,-122.3320708
143,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",5.75,3.26,40.7607793,-111.8910474
144,XOM,ExxonMobil,Energy,"Irving, Texas",3.52,4.67,32.8140177,-96.9488945
145,FDS,FactSet,Financials,"Norwalk, Connecticut",3.42,0.82,41.11774399999999,-73.4081575
146,FAST,Fastenal,Industrials,"Winona, Minnesota",1.21,2.33,44.0553908,-91.6663523
147,FRT,Federal Realty,Real Estate,"Rockville, Maryland",4.29,4.19,39.0839973,-77.1527578
148,FDX,FedEx,Industrials,"Memphis, Tennessee",3.8,1.71,35.1495343,-90.0489801
149,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",1.23,3.43,39.1031182,-84.5120196
150,FE,FirstEnergy,Utilities,"Akron, Ohio",1.56,4.09,41.0814447,-81.51900529999999
151,FIS,FIS,Financials,"Jacksonville, Florida",1.8,1.97,30.3321838,-81.65565099999999
152,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",2.12,1.91,39.9525839,-75.1652215
153,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.45,2.8,42.3222599,-83.17631449999999
154,FTV,Fortive,Industrials,"Everett, Washington",0.28,0.43,47.9789848,-122.2020794
155,FOXA,Fox Corporation (Class A),Communication Services,"New York City, New York",0.49,1.33,40.7127753,-74.0059728
156,FOX,Fox Corporation (Class B),Communication Services,"New York City, New York",0.49,1.44,40.7127753,-74.0059728
157,BEN,Franklin Templeton,Financials,"San Mateo, California",1.16,4.67,37.5629917,-122.3255254
158,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",0.3,0.84,33.4483771,-112.0740373
159,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",2.8,2.81,47.6958897,8.6380488
160,GEN,Gen Digital,Information Technology,"Tempe, Arizona",0.5,2.05,33.4255104,-111.9400054
161,GD,General Dynamics,Industrials,"Falls Church, Virginia",4.9,2.31,38.88233400000001,-77.1710914
162,GE,General Electric,Industrials,"Boston, Massachusetts",0.32,0.55,42.3600825,-71.0588801
163,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",2.07,3.14,44.9917149,-93.3600034
164,GM,General Motors,Consumer Discretionary,"Detroit, Michigan",0.09,0.23,42.331427,-83.0457538
165,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",3.5,2.64,33.748752,-84.38768449999999
166,GILD,Gilead Sciences,Health Care,"Foster City, California",2.9,4.86,37.5585465,-122.2710788
167,GL,Globe Life,Financials,"McKinney, Texas",0.81,0.84,33.1983388,-96.6389342
168,GPN,Global Payments,Financials,"Atlanta, Georgia",1.0,0.8,33.748752,-84.38768449999999
169,GS,Goldman Sachs,Financials,"New York City, New York",8.5,2.58,40.7127753,-74.0059728
170,HAL,Halliburton,Energy,"Houston, Texas",0.4,1.29,29.7604267,-95.3698028
171,HIG,Hartford (The),Financials,"Hartford, Connecticut",1.54,2.33,41.7658043,-72.6733723
172,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",2.76,3.31,41.878711,-71.38255579999999
173,HCA,HCA Healthcare,Health Care,"Nashville, Tennessee",2.16,0.99,36.1626638,-86.7816016
174,PEAK,Healthpeak,Real Estate,"Long Beach, California",1.2,4.19,33.7700504,-118.1937395
175,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",3.74,1.88,40.2859239,-76.65024679999999
176,HES,Hess Corporation,Energy,"New York City, New York",1.38,1.36,40.7127753,-74.0059728
177,HPE,Hewlett Packard Enterprise,Information Technology,"Houston, Texas",0.48,3.37,29.7604267,-95.3698028
178,HLT,Hilton Worldwide,Consumer Discretionary,"Tysons Corner, Virginia",0.3,0.22,38.9187222,-77.2310925
179,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",7.35,2.38,33.748752,-84.38768449999999
180,HON,Honeywell,Industrials,"Charlotte, North Carolina",3.92,2.03,35.2270869,-80.8431267
181,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",1.02,2.22,43.6666296,-92.97463669999999
182,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.21,1.35,38.984652,-77.0947092
183,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.08,0.24,40.44062479999999,-79.9958864
184,HPQ,HP Inc.,Information Technology,"Palo Alto, California",1.0,3.05,37.4418834,-122.1430195
185,HUM,Humana,Health Care,"Louisville, Kentucky",3.06,0.66,38.2526647,-85.7584557
186,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.62,4.73,42.331427,-83.0457538
187,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",4.72,2.35,37.0870821,-76.4730122
188,IBM,IBM,Information Technology,"Armonk, New York",6.58,5.45,41.1264849,-73.71401949999999
189,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",2.28,1.16,42.2586342,-87.840625
190,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",4.97,2.52,42.0778065,-87.8223368
191,IR,Ingersoll Rand,Industrials,"Davidson, North Carolina",0.08,0.16,35.4993031,-80.8486846
192,INTC,Intel,Information Technology,"Santa Clara, California",1.44,3.45,37.3541079,-121.9552356
193,ICE,Intercontinental Exchange,Financials,"Atlanta, Georgia",1.47,1.34,33.748752,-84.38768449999999
194,IFF,International Flavors & Fragrances,Materials,"New York City, New York",3.18,2.77,40.7127753,-74.0059728
195,IP,International Paper,Materials,"Memphis, Tennessee",1.85,4.21,35.1495343,-90.0489801
196,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",1.14,3.72,40.7127753,-74.0059728
197,INTU,Intuit,Information Technology,"Mountain View, California",2.72,0.56,37.3860517,-122.0838511
198,IVZ,Invesco,Financials,"Atlanta, Georgia",0.72,3.68,33.748752,-84.38768449999999
199,INVH,Invitation Homes,Real Estate,"Dallas, Texas",0.83,2.22,32.7766642,-96.79698789999999
200,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2.47,5.29,42.3600825,-71.0588801
201,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",1.5,0.82,36.2541286,-94.1368255
202,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",1.93,1.09,36.9197522,-93.92761030000001
203,J,Jacobs Solutions,Industrials,"Dallas, Texas",1.13,0.91,32.7766642,-96.79698789999999
204,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",4.38,2.7,40.4862157,-74.4518188
205,JCI,Johnson Controls,Industrials,"Cork, Ireland",1.39,2.47,51.8985143,-8.4756035
206,JPM,JPMorgan Chase,Financials,"New York City, New York",4.0,2.96,40.7127753,-74.0059728
207,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",0.83,2.77,37.36883,-122.0363496
208,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",2.33,3.64,42.3211522,-85.17971419999999
209,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",0.76,2.14,42.5047161,-71.1956205
210,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.78,3.91,41.49932,-81.6943605
211,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",4.62,3.72,32.8140177,-96.9488945
212,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",0.78,3.59,40.7351018,-73.6879082
213,KMI,Kinder Morgan,Energy,"Houston, Texas",1.1,6.82,29.7604267,-95.3698028
214,KLAC,KLA Corporation,Information Technology,"Milpitas, California",4.45,1.21,37.4323341,-121.8995741
215,KHC,Kraft Heinz,Consumer Staples,"Chicago, Illinois; Pittsburgh, Pennsylvania",1.6,4.53,40.44062479999999,-79.9958864
216,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.89,1.94,39.1031182,-84.5120196
217,LHX,L3Harris,Industrials,"Melbourne, Florida",4.38,1.91,28.0836269,-80.60810889999999
218,LH,LabCorp,Health Care,"Burlington, North Carolina",1.44,0.69,36.0959604,-79.43725119999999
219,LRCX,Lam Research,Information Technology,"Fremont, California",6.22,1.29,37.5485396,-121.988583
220,LW,Lamb Weston,Consumer Staples,"Eagle, Idaho",0.97,1.52,43.6954424,-116.3540138
221,LDOS,Leidos,Industrials,"Reston, Virginia",1.44,1.54,38.9586307,-77.35700279999999
222,LEN,Lennar,Consumer Discretionary,"Miami, Florida",1.38,1.66,25.7616798,-80.1917902
223,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.77,3.06,40.0462208,-75.3599105
224,LIN,Linde plc,Materials,"Guildford, United Kingdom",4.57,1.54,51.23622,-0.570409
225,LKQ,LKQ Corporation,Consumer Discretionary,"Chicago, Illinois",1.0,1.97,41.8781136,-87.6297982
226,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",11.2,2.87,38.984652,-77.0947092
227,L,Loews Corporation,Financials,"New York City, New York",0.25,0.42,40.7127753,-74.0059728
228,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",3.45,1.69,35.5820319,-80.8140473
229,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",9.84,10.43,51.9244201,4.4777325
230,MTB,M&T Bank,Financials,"Buffalo, New York",4.8,2.87,42.88644679999999,-78.8783689
231,MRO,Marathon Oil,Energy,"Houston, Texas",0.29,1.36,29.7604267,-95.3698028
232,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",2.32,2.93,41.04422,-83.6499321
233,MKTX,MarketAxess,Financials,"New York City, New York",2.76,0.89,40.7127753,-74.0059728
234,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.6,0.37,38.984652,-77.0947092
235,MMC,Marsh McLennan,Financials,"New York City, New York",2.19,1.4,40.7127753,-74.0059728
236,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",2.49,0.69,35.7795897,-78.6381787
237,MAS,Masco,Industrials,"Livonia, Michigan",1.08,1.93,42.36837,-83.35270969999999
238,MA,Mastercard,Financials,"Harrison, New York",1.91,0.55,40.9700171,-73.7176337
239,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",1.45,1.67,39.4900013,-76.65850739999999
240,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",5.52,2.29,41.8781136,-87.6297982
241,MCK,McKesson,Health Care,"Irving, Texas",1.95,0.68,32.8140177,-96.9488945
242,MDT,Medtronic,Health Care,"Dublin, Ireland",2.62,2.89,53.3498053,-6.2603097
243,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",2.76,3.55,40.6764911,-74.2907032
244,MET,MetLife,Financials,"New York City, New York",1.96,3.14,40.7127753,-74.0059728
245,MGM,MGM Resorts,Consumer Discretionary,"Paradise, Nevada",0.01,0.03,36.0971945,-115.1466648
246,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.06,1.49,33.3061605,-111.8412502
247,MU,Micron Technology,Information Technology,"Boise, Idaho",0.32,0.44,43.6150186,-116.2023137
248,MSFT,Microsoft,Information Technology,"Redmond, Washington",2.48,0.86,47.6739881,-122.121512
249,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",4.45,2.42,35.1495343,-90.0489801
250,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.48,3.04,41.8781136,-87.6297982
251,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",1.43,2.39,41.8781136,-87.6297982
252,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",2.85,0.68,47.6768927,-122.2059833
253,MCO,Moody's Corporation,Financials,"New York City, New York",2.72,0.86,40.7127753,-74.0059728
254,MS,Morgan Stanley,Financials,"New York City, New York",2.87,3.3,40.7127753,-74.0059728
255,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.49,0.99,27.950575,-82.4571776
256,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",3.16,1.4,41.8781136,-87.6297982
257,MSCI,MSCI,Financials,"New York City, New York",4.37,0.89,40.7127753,-74.0059728
258,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",1.88,3.34,40.7127753,-74.0059728
259,NTAP,NetApp,Information Technology,"San Jose, California",2.0,2.59,37.33874,-121.8852525
260,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.92,4.53,33.748752,-84.38768449999999
261,NEM,Newmont,Materials,"Denver, Colorado",2.2,3.99,39.7392358,-104.990251
262,NWSA,News Corp (Class A),Communication Services,"New York City, New York",0.2,1.08,40.7127753,-74.0059728
263,NWS,News Corp (Class B),Communication Services,"New York City, New York",0.2,1.06,40.7127753,-74.0059728
264,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",1.66,2.07,26.8797819,-80.0533743
265,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",1.22,0.96,45.5469616,-123.1386021
266,NI,NiSource,Utilities,"Merrillville, Indiana",0.92,3.44,41.4828144,-87.33281389999999
267,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",2.18,0.97,41.4553232,-81.9179173
268,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",4.81,1.86,33.748752,-84.38768449999999
269,NTRS,Northern Trust,Financials,"Chicago, Illinois",2.85,2.77,41.8781136,-87.6297982
