,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
60,CE,Celanese,Materials,"Irving, Texas",0.21,0.61,32.8140177,-96.9488945
61,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.79,7.21,29.7604267,-95.3698028
62,CF,CF Industries,Materials,"Deerfield, Illinois",0.7,3.12,42.1711365,-87.8445119
63,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.24,1.8,32.991235,-97.19501380000001
64,CVX,Chevron Corporation,Energy,"San Ramon, California",3.0,5.18,37.7643595,-121.9539616
65,CB,Chubb Limited,Financials,"Zurich, Switzerland",2.9,6.72,47.3768866,8.541694
66,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",0.85,5.48,40.2599864,-74.79091249999999
67,CI,Cigna,Health Care,"Bloomfield, Connecticut",0.04,0.1,41.826488,-72.73009449999999
68,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",1.6,7.98,39.3454673,-84.5603187
69,CTAS,Cintas,Industrials,"Mason, Ohio",0.49,2.09,39.3600586,-84.309939
70,CSCO,Cisco,Information Technology,"San Jose, California",0.12,1.04,37.33874,-121.8852525
71,C,Citigroup,Financials,"New York City, New York",0.02,0.06,40.7127753,-74.0059728
72,CLX,Clorox,Consumer Staples,"Oakland, California",2.25,4.7,37.8043514,-122.2711639
73,CME,CME Group,Financials,"Chicago, Illinois",5.35,15.39,41.8781136,-87.6297982
74,CMS,CMS Energy,Utilities,"Jackson, Michigan",0.84,6.61,42.245869,-84.40134619999999
75,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",1.85,8.21,33.748752,-84.38768449999999
76,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",2.22,7.33,40.7127753,-74.0059728
77,CMCSA,Comcast,Communication Services,"Philadelphia, Pennsylvania",0.41,4.71,39.9525839,-75.1652215
78,CMA,Comerica,Financials,"Dallas, Texas",0.4,1.72,32.7766642,-96.79698789999999
79,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",0.92,7.28,41.8781136,-87.6297982
80,COP,ConocoPhillips,Energy,"Houston, Texas",2.53,7.23,29.7604267,-95.3698028
81,ED,Consolidated Edison,Utilities,"New York City, New York",2.4,7.49,40.7127753,-74.0059728
82,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.09,37.7643595,-121.9539616
83,GLW,Corning Inc.,Information Technology,"Corning, New York",0.2,1.47,42.1428521,-77.05469029999999
84,COST,Costco,Consumer Staples,"Issaquah, Washington",0.89,1.61,47.5301011,-122.0326191
85,CTRA,Coterra,Energy,"Houston, Texas",0.12,1.35,29.7604267,-95.3698028
86,CSX,CSX,Industrials,"Jacksonville, Florida",0.76,12.54,30.3321838,-81.65565099999999
87,CMI,Cummins,Industrials,"Columbus, Indiana",1.19,1.68,39.2014404,-85.9213796
88,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",0.46,1.75,42.00287609999999,-71.51478390000001
89,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.15,1.59,32.735687,-97.10806559999999
90,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.08,0.24,38.9071923,-77.0368707
91,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",1.39,4.79,28.5383832,-81.3789269
92,DE,John Deere,Industrials,"Moline, Illinois",1.52,2.43,41.5067003,-90.51513419999999
93,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.2,0.63,35.2270869,-80.8431267
94,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.66,1.25,35.4675602,-97.5164276
95,DLR,Digital Realty,Real Estate,"Austin, Texas",2.57,7.45,30.267153,-97.7430608
96,DFS,Discover Financial,Financials,"Riverwoods, Illinois",0.16,0.88,42.1675254,-87.897014
97,DIS,Disney,Communication Services,"Burbank, California",0.4,1.24,34.1808392,-118.3089661
98,D,Dominion Energy,Utilities,"Richmond, Virginia",1.93,6.85,37.5407246,-77.4360481
99,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",1.14,3.61,41.8089191,-88.01117459999999
100,DTE,DTE Energy,Utilities,"Detroit, Michigan",2.3,8.6,42.331427,-83.0457538
101,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",0.98,3.07,35.2270869,-80.8431267
102,DD,DuPont,Materials,"Wilmington, Delaware",1.64,2.2,39.744655,-75.5483909
103,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",1.93,6.21,36.548434,-82.5618186
104,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",1.94,5.66,53.3498053,-6.2603097
105,ECL,Ecolab,Materials,"Saint Paul, Minnesota",0.7,1.58,44.9537029,-93.0899578
106,EIX,Edison International,Utilities,"Rosemead, California",1.28,5.16,34.0805651,-118.072846
107,ELV,Elevance Health,Health Care,"Indianapolis, Indiana",0.75,1.3,39.768403,-86.158068
108,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",1.96,7.62,39.768403,-86.158068
109,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.38,3.77,38.7442175,-90.3053915
110,ETR,Entergy,Utilities,"New Orleans, Louisiana",3.32,8.22,29.95106579999999,-90.0715323
111,EOG,EOG Resources,Energy,"Houston, Texas",0.63,1.6,29.7604267,-95.3698028
112,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.88,3.69,40.44062479999999,-79.9958864
113,EFX,Equifax,Industrials,"Atlanta, Georgia",0.64,2.16,33.748752,-84.38768449999999
114,EQR,Equity Residential,Real Estate,"Chicago, Illinois",1.47,4.71,41.8781136,-87.6297982
115,ESS,Essex Property Trust,Real Estate,"San Mateo, California",4.15,4.92,37.5629917,-122.3255254
116,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",0.75,2.38,40.7127753,-74.0059728
117,EG,Everest Re,Financials,"Hamilton, Bermuda",1.92,2.95,32.2950716,-64.7842417
118,ES,Eversource,Utilities,"Hartford, Connecticut",1.08,4.75,41.7658043,-72.6733723
119,EXC,Exelon,Utilities,"Chicago, Illinois",2.1,11.36,41.8781136,-87.6297982
120,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",0.28,1.29,47.6062095,-122.3320708
121,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.45,1.01,47.6062095,-122.3320708
122,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",0.52,4.04,40.7607793,-111.8910474
123,XOM,ExxonMobil,Energy,"Irving, Texas",1.82,3.95,32.8140177,-96.9488945
124,FDS,FactSet,Financials,"Norwalk, Connecticut",1.0,1.19,41.11774399999999,-73.4081575
125,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.08,0.31,45.67931189999999,-111.037259
126,FAST,Fastenal,Industrials,"Winona, Minnesota",1.31,11.94,44.0553908,-91.6663523
127,FRT,Federal Realty,Real Estate,"Rockville, Maryland",2.7,4.92,39.0839973,-77.1527578
128,FDX,FedEx,Industrials,"Memphis, Tennessee",0.5,0.68,35.1495343,-90.0489801
129,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",0.21,2.55,39.1031182,-84.5120196
130,FE,FirstEnergy,Utilities,"Akron, Ohio",3.3,14.66,41.0814447,-81.51900529999999
131,FIS,FIS,Financials,"Jacksonville, Florida",0.2,0.85,30.3321838,-81.65565099999999
132,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",0.58,2.23,39.9525839,-75.1652215
133,BEN,Franklin Templeton,Financials,"San Mateo, California",1.0,4.17,37.5629917,-122.3255254
134,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",2.8,6.69,33.4483771,-112.0740373
135,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",2.4,11.75,47.6958897,8.6380488
136,GD,General Dynamics,Industrials,"Falls Church, Virginia",1.78,3.36,38.88233400000001,-77.1710914
137,GE,General Electric,Industrials,"Boston, Massachusetts",0.58,0.69,42.3600825,-71.0588801
138,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.14,4.71,44.9917149,-93.3600034
139,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",1.76,4.78,33.748752,-84.38768449999999
140,GL,Globe Life,Financials,"McKinney, Texas",0.43,1.68,33.1983388,-96.6389342
141,GPN,Global Payments,Financials,"Atlanta, Georgia",0.08,0.35,33.748752,-84.38768449999999
142,GS,Goldman Sachs,Financials,"New York City, New York",1.4,1.22,40.7127753,-74.0059728
143,HAL,Halliburton,Energy,"Houston, Texas",0.36,0.98,29.7604267,-95.3698028
144,HIG,Hartford (The),Financials,"Hartford, Connecticut",0.35,1.88,41.7658043,-72.6733723
145,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",1.1,3.67,41.878711,-71.38255579999999
146,PEAK,Healthpeak,Real Estate,"Long Beach, California",1.9,9.88,33.7700504,-118.1937395
147,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",1.36,3.4,40.2859239,-76.65024679999999
148,HES,Hess Corporation,Energy,"New York City, New York",0.4,0.67,40.7127753,-74.0059728
149,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",0.99,3.86,33.748752,-84.38768449999999
150,HON,Honeywell,Industrials,"Charlotte, North Carolina",1.3,3.37,35.2270869,-80.8431267
151,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.72,7.21,43.6666296,-92.97463669999999
152,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.1,1.05,38.984652,-77.0947092
153,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.12,0.39,40.44062479999999,-79.9958864
154,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.4,3.67,37.4418834,-122.1430195
155,HUM,Humana,Health Care,"Louisville, Kentucky",0.5,0.69,38.2526647,-85.7584557
156,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.07,1.88,42.331427,-83.0457538
157,IBM,IBM,Information Technology,"Armonk, New York",2.8,2.86,41.1264849,-73.71401949999999
158,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",0.64,1.86,42.2586342,-87.840625
159,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",1.38,3.63,42.0778065,-87.8223368
160,INTC,Intel,Information Technology,"Santa Clara, California",0.73,4.86,37.3541079,-121.9552356
161,IP,International Paper,Materials,"Memphis, Tennessee",0.84,5.16,35.1495343,-90.0489801
162,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",0.18,2.54,40.7127753,-74.0059728
163,IVZ,Invesco,Financials,"Atlanta, Georgia",0.46,3.47,33.748752,-84.38768449999999
164,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",0.88,7.09,42.3600825,-71.0588801
165,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.51,1.35,36.2541286,-94.1368255
166,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.41,1.61,36.9197522,-93.92761030000001
167,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",2.22,4.98,40.4862157,-74.4518188
168,JCI,Johnson Controls,Industrials,"Cork, Ireland",0.97,6.03,51.8985143,-8.4756035
169,JPM,JPMorgan Chase,Financials,"New York City, New York",0.6,1.95,40.7127753,-74.0059728
170,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.64,4.6,42.3211522,-85.17971419999999
171,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",1.14,22.74,42.5047161,-71.1956205
172,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.08,1.56,41.49932,-81.6943605
173,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",2.76,6.63,32.8140177,-96.9488945
174,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",0.7,7.0,40.7351018,-73.6879082
175,KMI,Kinder Morgan,Energy,"Houston, Texas",0.44,2.75,29.7604267,-95.3698028
176,KLAC,KLA Corporation,Information Technology,"Milpitas, California",1.1,4.52,37.4323341,-121.8995741
177,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.42,4.52,39.1031182,-84.5120196
178,LHX,L3Harris,Industrials,"Melbourne, Florida",1.03,3.04,28.0836269,-80.60810889999999
179,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.16,0.98,25.7616798,-80.1917902
180,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",0.16,0.74,40.0462208,-75.3599105
181,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",3.0,5.86,38.984652,-77.0947092
182,L,Loews Corporation,Financials,"New York City, New York",0.25,0.68,40.7127753,-74.0059728
183,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.47,2.5,35.5820319,-80.8140473
184,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",0.3,1.97,51.9244201,4.4777325
185,MTB,M&T Bank,Financials,"Buffalo, New York",2.8,4.77,42.88644679999999,-78.8783689
186,MRO,Marathon Oil,Energy,"Houston, Texas",21.6,82.0,29.7604267,-95.3698028
187,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",0.2,1.47,41.04422,-83.6499321
188,MKTX,MarketAxess,Financials,"New York City, New York",0.34,1.82,40.7127753,-74.0059728
189,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.38,1.31,38.984652,-77.0947092
190,MMC,Marsh McLennan,Financials,"New York City, New York",0.85,3.9,40.7127753,-74.0059728
191,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",1.6,2.25,35.7795897,-78.6381787
192,MAS,Masco,Industrials,"Livonia, Michigan",0.3,3.26,42.36837,-83.35270969999999
193,MA,Mastercard,Financials,"Harrison, New York",0.6,2.54,40.9700171,-73.7176337
194,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",1.1,6.0,39.4900013,-76.65850739999999
195,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",2.44,4.22,41.8781136,-87.6297982
196,MCK,McKesson,Health Care,"Irving, Texas",0.76,1.1,32.8140177,-96.9488945
197,MDT,Medtronic,Health Care,"Dublin, Ireland",0.92,3.31,53.3498053,-6.2603097
198,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.52,7.02,40.6764911,-74.2907032
199,MET,MetLife,Financials,"New York City, New York",0.74,3.28,40.7127753,-74.0059728
200,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.38,10.77,33.3061605,-111.8412502
201,MSFT,Microsoft,Information Technology,"Redmond, Washington",0.64,3.18,47.6739881,-122.121512
202,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2.5,6.17,35.1495343,-90.0489801
203,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.2,3.53,41.8781136,-87.6297982
204,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",1.16,6.96,41.8781136,-87.6297982
205,MCO,Moody's Corporation,Financials,"New York City, New York",0.5,1.83,40.7127753,-74.0059728
206,MS,Morgan Stanley,Financials,"New York City, New York",0.2,1.02,40.7127753,-74.0059728
207,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.2,0.33,27.950575,-82.4571776
208,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",0.22,0.66,41.8781136,-87.6297982
209,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.26,2.37,33.748752,-84.38768449999999
210,NEM,Newmont,Materials,"Denver, Colorado",0.8,1.8,39.7392358,-104.990251
211,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",2.15,22.12,26.8797819,-80.0533743
212,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",1.24,6.61,45.5469616,-123.1386021
213,NI,NiSource,Utilities,"Merrillville, Indiana",0.92,18.89,41.4828144,-87.33281389999999
214,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.65,1.53,41.4553232,-81.9179173
215,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",1.59,3.15,33.748752,-84.38768449999999
216,NTRS,Northern Trust,Financials,"Chicago, Illinois",1.12,3.26,41.8781136,-87.6297982
217,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",8.31,17.28,38.8645565,-77.1877587
218,NUE,Nucor,Materials,"Charlotte, North Carolina",1.45,5.14,35.2270869,-80.8431267
219,OXY,Occidental Petroleum,Energy,"Houston, Texas",1.76,2.94,29.7604267,-95.3698028
220,OMC,Omnicom Group,Communication Services,"New York City, New York",0.95,3.13,40.7127753,-74.0059728
221,OKE,ONEOK,Energy,"Tulsa, Oklahoma",2.08,15.33,36.1539816,-95.99277500000001
222,ORCL,Oracle Corporation,Information Technology,"Austin, Texas",0.22,0.84,30.267153,-97.7430608
223,PCAR,Paccar,Industrials,"Bellevue, Washington",0.84,3.94,47.6101497,-122.2015159
224,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",0.75,3.99,42.2586342,-87.840625
225,PARA,Paramount Global,Communication Services,"New York City, New York",0.3,1.61,40.7127753,-74.0059728
226,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",1.35,2.1,41.49932,-81.6943605
227,PAYX,Paychex,Industrials,"Penfield, New York",1.24,6.19,43.1303407,-77.475551
228,PNR,Pentair,Industrials,"Worsley, United Kingdom",0.79,4.05,53.50754,-2.391199
229,PEP,PepsiCo,Consumer Staples,"Purchase, New York",1.99,4.3,41.0400135,-73.7144477
230,PFE,Pfizer,Health Care,"New York City, New York",0.78,6.92,40.7127753,-74.0059728
231,PCG,PG&E Corporation,Utilities,"San Francisco, California",1.82,5.28,37.7749295,-122.4194155
232,PM,Philip Morris International,Consumer Staples,"New York City, New York",2.69,7.66,40.7127753,-74.0059728
233,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",2.1,8.15,33.4483771,-112.0740373
234,PXD,Pioneer Natural Resources,Energy,"Irving, Texas",0.08,0.12,32.8140177,-96.9488945
235,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",0.9,2.15,40.44062479999999,-79.9958864
236,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",0.54,2.53,30.4754702,-90.1009108
237,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",2.24,6.73,40.44062479999999,-79.9958864
238,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.4,10.19,40.6022939,-75.4714098
239,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",0.55,3.03,41.5868353,-93.6249593
240,PG,Procter & Gamble,Consumer Staples,"Cincinnati, Ohio",2.01,4.52,39.1031182,-84.5120196
241,PGR,Progressive Corporation,Financials,"Mayfield Village, Ohio",1.4,10.3,41.5519952,-81.4392828
242,PLD,Prologis,Real Estate,"San Francisco, California",1.23,5.91,37.7749295,-122.4194155
243,PRU,Prudential Financial,Financials,"Newark, New Jersey",1.15,3.4,40.735657,-74.1723667
244,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",1.37,6.75,40.735657,-74.1723667
245,PSA,Public Storage,Real Estate,"Glendale, California",3.5,4.93,34.1425078,-118.255075
246,QCOM,Qualcomm,Information Technology,"San Diego, California",0.81,2.16,32.715738,-117.1610838
247,DGX,Quest Diagnostics,Health Care,"Secaucus, New Jersey",0.3,0.66,40.7895453,-74.05652979999999
248,RL,Ralph Lauren Corporation,Consumer Discretionary,"New York City, New York",0.7,0.67,40.7127753,-74.0059728
249,RJF,Raymond James,Financials,"St. Petersburg, Florida",0.52,2.89,27.7676008,-82.64029149999999
250,RTX,RTX Corporation,Industrials,"Waltham, Massachusetts",1.81,6.16,42.3764852,-71.2356113
251,O,Realty Income,Real Estate,"San Diego, California",1.73,9.1,32.715738,-117.1610838
252,REG,Regency Centers,Real Estate,"Jacksonville, Florida",1.85,6.87,30.3321838,-81.65565099999999
253,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",0.04,0.98,33.5185892,-86.8103567
254,RSG,Republic Services,Industrials,"Phoenix, Arizona",0.82,3.7,33.4483771,-112.0740373
255,RVTY,Revvity,Health Care,"Waltham, Massachusetts",0.28,1.19,42.3764852,-71.2356113
256,RHI,Robert Half,Industrials,"Menlo Park, California",0.55,2.61,37.4529598,-122.1817252
257,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",1.48,2.63,43.0389025,-87.9064736
258,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",0.3,6.52,33.748752,-84.38768449999999
259,ROP,Roper Technologies,Information Technology,"Sarasota, Florida",0.42,0.58,27.336465,-82.5310117
260,ROST,Ross Stores,Consumer Discretionary,"Dublin, California",0.82,5.26,37.7159396,-121.9101221
261,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",0.1,0.5,25.7616798,-80.1917902
262,SPGI,S&P Global,Financials,"New York City, New York",0.98,3.12,40.7127753,-74.0059728
263,SLB,Schlumberger,Energy,"Houston, Texas",0.96,1.57,29.7604267,-95.3698028
264,STX,Seagate Technology,Information Technology,"Dublin, Ireland",0.36,4.29,53.3498053,-6.2603097
265,SEE,Sealed Air,Materials,"Charlotte, North Carolina",0.52,2.81,35.2270869,-80.8431267
266,SRE,Sempra Energy,Utilities,"San Diego, California",1.83,5.19,32.715738,-117.1610838
267,SHW,Sherwin-Williams,Materials,"Cleveland, Ohio",1.45,6.32,41.49932,-81.6943605
268,SPG,Simon Property Group,Real Estate,"Indianapolis, Indiana",3.2,5.32,39.768403,-86.158068
269,SJM,J.M. Smucker Company (The),Consumer Staples,"Orrville, Ohio",1.76,3.56,40.8436663,-81.7640212
270,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",1.28,3.08,42.5847425,-87.82118539999999
