,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
50,WRB,Berkley,Financials,"Greenwich, Connecticut",1.54,6.17,41.0262417,-73.6281964
51,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",1.3,3.05,44.8832982,-93.28300209999999
52,TECH,Bio-Techne,Health Care,"Minneapolis, Minnesota",1.28,4.87,44.977753,-93.2650108
53,BLK,BlackRock,Financials,"New York City, New York",9.79,2.84,40.7127753,-74.0059728
54,BK,BNY Mellon,Financials,"New York City, New York",0.81,2.04,40.7127753,-74.0059728
55,BA,Boeing,Industrials,"Chicago, Illinois",5.35,3.22,41.8781136,-87.6297982
56,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.56,1.73,42.6875323,-83.2341028
57,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",3.0,3.03,42.3600825,-71.0588801
58,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.55,3.38,40.7127753,-74.0059728
59,AVGO,Broadcom Inc.,Information Technology,"San Jose, California",4.08,2.29,37.33874,-121.8852525
60,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",1.36,2.1,40.7698453,-73.70904279999999
61,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.54,2.77,29.2108147,-81.0228331
62,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",1.72,2.97,38.6631083,-90.5770675
63,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",1.8,2.82,44.8546856,-93.47078599999999
64,CPT,Camden Property Trust,Real Estate,"Houston, Texas",3.0,4.33,29.7604267,-95.3698028
65,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",1.4,3.1,39.9259463,-75.1196199
66,COF,Capital One,Financials,"Tysons Corner, Virginia",1.6,2.18,38.9187222,-77.2310925
67,CAH,Cardinal Health,Health Care,"Dublin, Ohio",1.82,3.03,40.0992294,-83.1140771
68,CCL,Carnival,Consumer Discretionary,"Miami, Florida",1.5,2.81,25.7616798,-80.1917902
69,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",3.09,3.81,32.8140177,-96.9488945
70,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",1.02,1.35,41.8781136,-87.6297982
71,CDW,CDW,Information Technology,"Lincolnshire, Illinois",0.64,1.2,42.1900249,-87.9084039
72,CE,Celanese,Materials,"Irving, Texas",1.64,2.2,32.8140177,-96.9488945
73,CNP,CenterPoint Energy,Utilities,"Houston, Texas",1.06,4.97,29.7604267,-95.3698028
74,CF,CF Industries,Materials,"Deerfield, Illinois",1.2,4.82,42.1711365,-87.8445119
75,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.31,0.87,32.991235,-97.19501380000001
76,CVX,Chevron Corporation,Energy,"San Ramon, California",4.32,5.2,37.7643595,-121.9539616
77,CB,Chubb Limited,Financials,"Zurich, Switzerland",2.8,2.28,47.3768866,8.541694
78,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",0.75,1.69,40.2599864,-74.79091249999999
79,CI,Cigna,Health Care,"Bloomfield, Connecticut",0.04,0.03,41.826488,-72.73009449999999
80,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",1.98,3.13,39.3454673,-84.5603187
81,CTAS,Cintas,Industrials,"Mason, Ohio",1.33,1.39,39.3600586,-84.309939
82,CSCO,Cisco,Information Technology,"San Jose, California",1.1,4.24,37.33874,-121.8852525
83,C,Citigroup,Financials,"New York City, New York",0.8,1.66,40.7127753,-74.0059728
84,CFG,Citizens Financial Group,Financials,"Providence, Rhode Island",0.58,2.21,41.8239891,-71.4128343
85,CLX,Clorox,Consumer Staples,"Oakland, California",3.24,3.04,37.8043514,-122.2711639
86,CME,CME Group,Financials,"Chicago, Illinois",5.83,6.08,41.8781136,-87.6297982
87,CMS,CMS Energy,Utilities,"Jackson, Michigan",1.31,3.63,42.245869,-84.40134619999999
88,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",1.46,4.08,33.748752,-84.38768449999999
89,CTSH,Cognizant,Information Technology,"Teaneck, New Jersey",0.3,0.48,40.8932469,-74.0116536
90,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",1.58,2.59,40.7127753,-74.0059728
91,CMCSA,Comcast,Communication Services,"Philadelphia, Pennsylvania",0.86,2.82,39.9525839,-75.1652215
92,CMA,Comerica,Financials,"Dallas, Texas",1.02,1.84,32.7766642,-96.79698789999999
93,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",11.47,40.72,41.8781136,-87.6297982
94,COP,ConocoPhillips,Energy,"Houston, Texas",1.04,2.8,29.7604267,-95.3698028
95,ED,Consolidated Edison,Utilities,"New York City, New York",2.74,4.54,40.7127753,-74.0059728
96,STZ,Constellation Brands,Consumer Staples,"Victor, New York",1.84,1.17,42.9825633,-77.4088794
97,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.03,37.7643595,-121.9539616
98,GLW,Corning Inc.,Information Technology,"Corning, New York",0.6,2.6,42.1428521,-77.05469029999999
99,COST,Costco,Consumer Staples,"Issaquah, Washington",8.9,5.7,47.5301011,-122.0326191
100,CTRA,Coterra,Energy,"Houston, Texas",0.14,0.74,29.7604267,-95.3698028
101,CCI,Crown Castle,Real Estate,"Houston, Texas",3.8,4.99,29.7604267,-95.3698028
102,CSX,CSX,Industrials,"Jacksonville, Florida",0.76,5.41,30.3321838,-81.65565099999999
103,CMI,Cummins,Industrials,"Columbus, Indiana",4.15,3.31,39.2014404,-85.9213796
104,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",1.92,2.86,42.00287609999999,-71.51478390000001
105,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.4,1.36,32.735687,-97.10806559999999
106,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.55,0.67,38.9071923,-77.0368707
107,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",2.31,3.63,28.5383832,-81.3789269
108,DE,John Deere,Industrials,"Moline, Illinois",2.4,2.32,41.5067003,-90.51513419999999
109,DAL,Delta Air Lines,Industrials,"Atlanta, Georgia",0.91,2.06,33.748752,-84.38768449999999
110,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.34,0.59,35.2270869,-80.8431267
111,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.24,0.82,35.4675602,-97.5164276
112,DLR,Digital Realty,Real Estate,"Austin, Texas",3.67,4.22,30.267153,-97.7430608
113,DFS,Discover Financial,Financials,"Riverwoods, Illinois",1.25,2.35,42.1675254,-87.897014
114,DIS,Disney,Communication Services,"Burbank, California",1.56,1.57,34.1808392,-118.3089661
115,DG,Dollar General,Consumer Staples,"Goodlettsville, Tennessee",0.77,1.14,36.3222758,-86.7132886
116,D,Dominion Energy,Utilities,"Richmond, Virginia",2.96,4.95,37.5407246,-77.4360481
117,DPZ,Domino's,Consumer Discretionary,"Ann Arbor, Michigan",1.76,1.0,42.2808256,-83.7430378
118,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",1.79,3.12,41.8089191,-88.01117459999999
119,DTE,DTE Energy,Utilities,"Detroit, Michigan",3.3,4.54,42.331427,-83.0457538
120,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",3.46,5.59,35.2270869,-80.8431267
121,DD,DuPont,Materials,"Wilmington, Delaware",1.52,1.06,39.744655,-75.5483909
122,DXC,DXC Technology,Information Technology,"Tysons Corner, Virginia",0.5,0.79,38.9187222,-77.2310925
123,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",2.04,3.05,36.548434,-82.5618186
124,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",2.37,4.0,53.3498053,-6.2603097
125,ECL,Ecolab,Materials,"Saint Paul, Minnesota",1.48,1.24,44.9537029,-93.0899578
126,EIX,Edison International,Utilities,"Rosemead, California",2.17,3.64,34.0805651,-118.072846
127,ELV,Elevance Health,Health Care,"Indianapolis, Indiana",2.65,1.67,39.768403,-86.158068
128,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",2.07,2.93,39.768403,-86.158068
129,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.92,3.92,38.7442175,-90.3053915
130,ETR,Entergy,Utilities,"New Orleans, Louisiana",3.48,6.06,29.95106579999999,-90.0715323
131,EOG,EOG Resources,Energy,"Houston, Texas",0.67,0.85,29.7604267,-95.3698028
132,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.12,0.37,40.44062479999999,-79.9958864
133,EFX,Equifax,Industrials,"Atlanta, Georgia",1.5,1.2,33.748752,-84.38768449999999
134,EQIX,Equinix,Real Estate,"Redwood City, California",7.75,2.21,37.4847955,-122.228141
135,EQR,Equity Residential,Real Estate,"Chicago, Illinois",2.02,3.85,41.8781136,-87.6297982
136,ESS,Essex Property Trust,Real Estate,"San Mateo, California",6.85,3.42,37.5629917,-122.3255254
137,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",1.36,1.62,40.7127753,-74.0059728
138,EG,Everest Re,Financials,"Hamilton, Bermuda",5.0,2.48,32.2950716,-64.7842417
139,ES,Eversource,Utilities,"Hartford, Connecticut",1.87,3.84,41.7658043,-72.6733723
140,EXC,Exelon,Utilities,"Chicago, Illinois",1.3,6.61,41.8781136,-87.6297982
141,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",1.12,0.87,47.6062095,-122.3320708
142,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.82,1.67,47.6062095,-122.3320708
143,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",3.12,5.19,40.7607793,-111.8910474
144,XOM,ExxonMobil,Energy,"Irving, Texas",3.04,5.07,32.8140177,-96.9488945
145,FDS,FactSet,Financials,"Norwalk, Connecticut",2.12,1.37,41.11774399999999,-73.4081575
146,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.04,0.03,45.67931189999999,-111.037259
147,FAST,Fastenal,Industrials,"Winona, Minnesota",1.26,6.8,44.0553908,-91.6663523
148,FRT,Federal Realty,Real Estate,"Rockville, Maryland",3.94,3.87,39.0839973,-77.1527578
149,FDX,FedEx,Industrials,"Memphis, Tennessee",1.8,0.97,35.1495343,-90.0489801
150,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",0.58,2.73,39.1031182,-84.5120196
151,FE,FirstEnergy,Utilities,"Akron, Ohio",1.44,6.04,41.0814447,-81.51900529999999
152,FIS,FIS,Financials,"Jacksonville, Florida",1.13,1.48,30.3321838,-81.65565099999999
153,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",0.66,1.41,39.9525839,-75.1652215
154,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.65,7.11,42.3222599,-83.17631449999999
155,FTV,Fortive,Industrials,"Everett, Washington",0.28,0.57,47.9789848,-122.2020794
156,BEN,Franklin Templeton,Financials,"San Mateo, California",0.8,2.59,37.5629917,-122.3255254
157,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",2.04,4.7,47.6958897,8.6380488
158,GEN,Gen Digital,Information Technology,"Tempe, Arizona",0.3,2.09,33.4255104,-111.9400054
159,GD,General Dynamics,Industrials,"Falls Church, Virginia",3.2,2.08,38.88233400000001,-77.1710914
160,GE,General Electric,Industrials,"Boston, Massachusetts",0.96,0.6,42.3600825,-71.0588801
161,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.93,4.1,44.9917149,-93.3600034
162,GM,General Motors,Consumer Discretionary,"Detroit, Michigan",1.52,4.82,42.331427,-83.0457538
163,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",2.68,3.48,33.748752,-84.38768449999999
164,GILD,Gilead Sciences,Health Care,"Foster City, California",2.03,3.57,37.5585465,-122.2710788
165,GL,Globe Life,Financials,"McKinney, Texas",0.58,0.84,33.1983388,-96.6389342
166,GPN,Global Payments,Financials,"Atlanta, Georgia",0.04,0.05,33.748752,-84.38768449999999
167,GS,Goldman Sachs,Financials,"New York City, New York",2.8,1.42,40.7127753,-74.0059728
168,HAL,Halliburton,Energy,"Houston, Texas",0.72,1.71,29.7604267,-95.3698028
169,HIG,Hartford (The),Financials,"Hartford, Connecticut",0.92,2.14,41.7658043,-72.6733723
170,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",2.16,2.84,41.878711,-71.38255579999999
171,PEAK,Healthpeak,Real Estate,"Long Beach, California",1.48,6.67,33.7700504,-118.1937395
172,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",2.51,2.7,40.2859239,-76.65024679999999
173,HES,Hess Corporation,Energy,"New York City, New York",1.0,2.29,40.7127753,-74.0059728
174,HPE,Hewlett Packard Enterprise,Information Technology,"Houston, Texas",10.19,88.58,29.7604267,-95.3698028
175,HLT,Hilton Worldwide,Consumer Discretionary,"Tysons Corner, Virginia",25.0,44.44,38.9187222,-77.2310925
176,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",3.36,2.68,33.748752,-84.38768449999999
177,HON,Honeywell,Industrials,"Charlotte, North Carolina",2.66,2.52,35.2270869,-80.8431267
178,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.66,2.16,43.6666296,-92.97463669999999
179,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.85,5.55,38.984652,-77.0947092
180,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",6.54,35.7,40.44062479999999,-79.9958864
181,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.53,3.66,37.4418834,-122.1430195
182,HUM,Humana,Health Care,"Louisville, Kentucky",1.78,0.87,38.2526647,-85.7584557
183,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.32,3.15,42.331427,-83.0457538
184,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",2.4,1.36,37.0870821,-76.4730122
185,IBM,IBM,Information Technology,"Armonk, New York",5.8,5.28,41.1264849,-73.71401949999999
186,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",1.42,1.56,42.2586342,-87.840625
187,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",2.73,2.32,42.0778065,-87.8223368
188,INTC,Intel,Information Technology,"Santa Clara, California",1.06,3.53,37.3541079,-121.9552356
189,ICE,Intercontinental Exchange,Financials,"Atlanta, Georgia",0.77,1.33,33.748752,-84.38768449999999
190,IP,International Paper,Materials,"Memphis, Tennessee",1.85,5.08,35.1495343,-90.0489801
191,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",0.69,3.77,40.7127753,-74.0059728
192,INTU,Intuit,Information Technology,"Mountain View, California",1.36,1.21,37.3860517,-122.0838511
193,IVZ,Invesco,Financials,"Atlanta, Georgia",1.14,4.75,33.748752,-84.38768449999999
194,INVH,Invitation Homes,Real Estate,"Dallas, Texas",0.14,0.73,32.7766642,-96.79698789999999
195,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2.2,9.33,42.3600825,-71.0588801
196,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.91,1.08,36.2541286,-94.1368255
197,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",1.21,1.35,36.9197522,-93.92761030000001
198,J,Jacobs Solutions,Industrials,"Dallas, Texas",0.45,0.87,32.7766642,-96.79698789999999
199,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",3.28,3.11,40.4862157,-74.4518188
200,JCI,Johnson Controls,Industrials,"Cork, Ireland",1.0,2.78,51.8985143,-8.4756035
201,JPM,JPMorgan Chase,Financials,"New York City, New York",1.96,2.86,40.7127753,-74.0059728
202,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",0.4,1.7,37.36883,-122.0363496
203,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",2.1,3.66,42.3211522,-85.17971419999999
204,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",2.27,15.89,42.5047161,-71.1956205
205,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.36,2.56,41.49932,-81.6943605
206,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",3.83,3.8,32.8140177,-96.9488945
207,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",1.06,6.4,40.7351018,-73.6879082
208,KMI,Kinder Morgan,Energy,"Houston, Texas",0.5,3.4,29.7604267,-95.3698028
209,KLAC,KLA Corporation,Information Technology,"Milpitas, California",2.21,2.85,37.4323341,-121.8995741
210,KHC,Kraft Heinz,Consumer Staples,"Chicago, Illinois; Pittsburgh, Pennsylvania",2.42,3.67,40.44062479999999,-79.9958864
211,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.48,1.87,39.1031182,-84.5120196
212,LHX,L3Harris,Industrials,"Melbourne, Florida",2.16,2.15,28.0836269,-80.60810889999999
213,LRCX,Lam Research,Information Technology,"Fremont, California",1.8,1.49,37.5485396,-121.988583
214,LW,Lamb Weston,Consumer Staples,"Eagle, Idaho",0.56,1.5,43.6954424,-116.3540138
215,LVS,Las Vegas Sands,Consumer Discretionary,"Las Vegas, Nevada",2.91,5.68,36.171563,-115.1391009
216,LDOS,Leidos,Industrials,"Reston, Virginia",1.28,2.62,38.9586307,-77.35700279999999
217,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.16,0.36,25.7616798,-80.1917902
218,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.12,2.22,40.0462208,-75.3599105
219,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",7.28,3.06,38.984652,-77.0947092
220,L,Loews Corporation,Financials,"New York City, New York",0.25,0.56,40.7127753,-74.0059728
221,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",1.46,2.19,35.5820319,-80.8140473
222,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",3.5,6.59,51.9244201,4.4777325
223,MTB,M&T Bank,Financials,"Buffalo, New York",2.95,2.27,42.88644679999999,-78.8783689
224,MRO,Marathon Oil,Energy,"Houston, Texas",0.2,1.54,29.7604267,-95.3698028
225,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",1.48,3.72,41.04422,-83.6499321
226,MKTX,MarketAxess,Financials,"New York City, New York",1.25,0.72,40.7127753,-74.0059728
227,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",1.26,1.45,38.984652,-77.0947092
228,MMC,Marsh McLennan,Financials,"New York City, New York",1.4,2.18,40.7127753,-74.0059728
229,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",1.7,0.82,35.7795897,-78.6381787
230,MAS,Masco,Industrials,"Livonia, Michigan",0.4,1.28,42.36837,-83.35270969999999
231,MA,Mastercard,Financials,"Harrison, New York",0.85,0.8,40.9700171,-73.7176337
232,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",1.84,4.28,39.4900013,-76.65850739999999
233,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",3.76,3.15,41.8781136,-87.6297982
234,MCK,McKesson,Health Care,"Irving, Texas",1.18,0.83,32.8140177,-96.9488945
235,MDT,Medtronic,Health Care,"Dublin, Ireland",1.78,2.6,53.3498053,-6.2603097
236,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.88,3.73,40.6764911,-74.2907032
237,MET,MetLife,Financials,"New York City, New York",7.47,19.89,40.7127753,-74.0059728
238,MGM,MGM Resorts,Consumer Discretionary,"Paradise, Nevada",0.33,1.15,36.0971945,-115.1466648
239,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.44,4.29,33.3061605,-111.8412502
240,MSFT,Microsoft,Information Technology,"Redmond, Washington",1.56,2.55,47.6739881,-122.121512
241,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",3.43,4.43,35.1495343,-90.0489801
242,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.64,1.96,41.8781136,-87.6297982
243,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",0.79,2.1,41.8781136,-87.6297982
244,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",0.8,0.89,47.6768927,-122.2059833
245,MCO,Moody's Corporation,Financials,"New York City, New York",1.51,1.42,40.7127753,-74.0059728
246,MS,Morgan Stanley,Financials,"New York City, New York",0.85,2.43,40.7127753,-74.0059728
247,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.85,3.55,27.950575,-82.4571776
248,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",1.88,2.47,41.8781136,-87.6297982
249,MSCI,MSCI,Financials,"New York City, New York",1.22,1.35,40.7127753,-74.0059728
250,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",1.4,6.52,40.7127753,-74.0059728
251,NTAP,NetApp,Information Technology,"San Jose, California",0.77,2.43,37.33874,-121.8852525
252,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.84,2.25,33.748752,-84.38768449999999
253,NEM,Newmont,Materials,"Denver, Colorado",0.23,0.76,39.7392358,-104.990251
254,NWSA,News Corp (Class A),Communication Services,"New York City, New York",0.2,1.69,40.7127753,-74.0059728
255,NWS,News Corp (Class B),Communication Services,"New York City, New York",0.2,1.65,40.7127753,-74.0059728
256,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",3.82,13.22,26.8797819,-80.0533743
257,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.72,1.44,45.5469616,-123.1386021
258,NI,NiSource,Utilities,"Merrillville, Indiana",0.69,3.58,41.4828144,-87.33281389999999
259,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",1.11,0.99,41.4553232,-81.9179173
260,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",2.42,2.5,33.748752,-84.38768449999999
261,NTRS,Northern Trust,Financials,"Chicago, Illinois",1.56,2.12,41.8781136,-87.6297982
262,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",3.8,1.64,38.8645565,-77.1877587
263,NRG,NRG Energy,Utilities,"Houston, Texas",0.12,0.9,29.7604267,-95.3698028
264,NUE,Nucor,Materials,"Charlotte, North Carolina",1.51,3.0,35.2270869,-80.8431267
265,NVDA,Nvidia,Information Technology,"Santa Clara, California",0.56,1.88,37.3541079,-121.9552356
266,OXY,Occidental Petroleum,Energy,"Houston, Texas",3.05,6.06,29.7604267,-95.3698028
267,ODFL,Old Dominion,Industrials,"Thomasville, North Carolina",0.4,0.66,35.8826369,-80.0819879
268,OMC,Omnicom Group,Communication Services,"New York City, New York",2.2,3.36,40.7127753,-74.0059728
269,OKE,ONEOK,Energy,"Tulsa, Oklahoma",2.59,7.54,36.1539816,-95.99277500000001
