,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
23,AEP,American Electric Power,Utilities,"Columbus, Ohio",2.8,3.57,39.9611755,-82.99879419999999
24,AXP,American Express,Financials,"New York City, New York",1.72,1.82,40.7127753,-74.0059728
25,AIG,American International Group,Financials,"New York City, New York",1.28,4.13,40.7127753,-74.0059728
26,AMT,American Tower,Real Estate,"Boston, Massachusetts",4.33,1.91,42.3600825,-71.0588801
27,AWK,American Water Works,Utilities,"Camden, New Jersey",2.1,1.74,39.9259463,-75.1196199
28,AMP,Ameriprise Financial,Financials,"Minneapolis, Minnesota",4.02,2.85,44.977753,-93.2650108
29,ABC,AmerisourceBergen,Health Care,"Conshohocken, Pennsylvania",1.66,1.88,40.0792766,-75.3015714
30,AME,Ametek,Industrials,"Berwyn, Pennsylvania",0.68,0.81,40.045824,-75.4395931
31,AMGN,Amgen,Health Care,"Thousand Oaks, California",6.25,3.01,34.1705609,-118.8375937
32,APH,Amphenol,Information Technology,"Wallingford, Connecticut",1.0,2.26,41.4570108,-72.8230736
33,ADI,Analog Devices,Information Technology,"Wilmington, Massachusetts",2.4,2.26,42.5481714,-71.1724467
34,AON,Aon,Financials,"London, UK",1.76,0.92,51.5072178,-0.1275862
35,APA,APA Corporation,Energy,"Houston, Texas",0.55,2.47,29.7604267,-95.3698028
36,AAPL,Apple Inc.,Information Technology,"Cupertino, California",3.18,4.03,37.3229978,-122.0321823
37,AMAT,Applied Materials,Information Technology,"Santa Clara, California",0.86,1.44,37.3541079,-121.9552356
38,APTV,Aptiv,Consumer Discretionary,"Dublin, Ireland",0.44,0.47,53.3498053,-6.2603097
39,AJG,Arthur J. Gallagher & Co.,Financials,"Rolling Meadows, Illinois",1.78,1.87,42.0841936,-88.0131275
40,AIZ,Assurant,Financials,"New York City, New York",2.52,2.19,40.7127753,-74.0059728
41,T,AT&T,Communication Services,"Dallas, Texas",2.07,10.3,32.7766642,-96.79698789999999
42,ATO,Atmos Energy,Utilities,"Dallas, Texas",2.3,2.37,32.7766642,-96.79698789999999
43,AVB,AvalonBay Communities,Real Estate,"Arlington, Virginia",6.29,4.33,38.8816208,-77.09098089999999
44,AVY,Avery Dennison,Materials,"Glendale, California",2.32,2.04,34.1425078,-118.255075
45,BKR,Baker Hughes,Energy,"Houston, Texas",0.72,4.34,29.7604267,-95.3698028
46,BALL,Ball Corporation,Materials,"Broomfield, Colorado",0.6,0.86,39.9205411,-105.0866504
47,BAC,Bank of America,Financials,"Charlotte, North Carolina",0.72,2.78,35.2270869,-80.8431267
48,BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,"Columbus, Ohio",0.6,3.92,39.9611755,-82.99879419999999
49,BAX,Baxter International,Health Care,"Deerfield, Illinois",0.93,1.15,42.1711365,-87.8445119
50,BDX,Becton Dickinson,Health Care,"Franklin Lakes, New Jersey",3.16,1.4,41.0167639,-74.2057011
51,WRB,Berkley,Financials,"Greenwich, Connecticut",1.21,2.92,41.0262417,-73.6281964
52,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",2.15,3.11,44.8832982,-93.28300209999999
53,TECH,Bio-Techne,Health Care,"Minneapolis, Minnesota",1.28,2.24,44.977753,-93.2650108
54,BLK,BlackRock,Financials,"New York City, New York",14.19,2.92,40.7127753,-74.0059728
55,BK,BNY Mellon,Financials,"New York City, New York",1.24,3.37,40.7127753,-74.0059728
56,BA,Boeing,Industrials,"Chicago, Illinois",4.11,1.18,41.8781136,-87.6297982
57,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.68,2.26,42.6875323,-83.2341028
58,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",3.92,4.71,42.3600825,-71.0588801
59,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.76,3.46,40.7127753,-74.0059728
60,AVGO,Broadcom Inc.,Information Technology,"San Jose, California",13.0,5.2,37.33874,-121.8852525
61,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",2.2,2.0,40.7698453,-73.70904279999999
62,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.34,0.84,29.2108147,-81.0228331
63,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",2.0,4.77,38.6631083,-90.5770675
64,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",2.04,2.76,44.8546856,-93.47078599999999
65,CPT,Camden Property Trust,Real Estate,"Houston, Texas",3.29,3.96,29.7604267,-95.3698028
66,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",1.4,3.25,39.9259463,-75.1196199
67,COF,Capital One,Financials,"Tysons Corner, Virginia",1.3,1.7,38.9187222,-77.2310925
68,CAH,Cardinal Health,Health Care,"Dublin, Ohio",1.93,4.35,40.0992294,-83.1140771
69,CCL,Carnival,Consumer Discretionary,"Miami, Florida",1.0,2.35,25.7616798,-80.1917902
70,CARR,Carrier Global,Industrials,"Palm Beach Gardens, Florida",0.08,0.39,26.8396096,-80.1019144
71,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",4.12,3.37,32.8140177,-96.9488945
72,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",1.5,1.49,41.8781136,-87.6297982
73,CDW,CDW,Information Technology,"Lincolnshire, Illinois",1.52,1.31,42.1900249,-87.9084039
74,CE,Celanese,Materials,"Irving, Texas",2.48,2.72,32.8140177,-96.9488945
75,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.88,4.27,29.7604267,-95.3698028
76,CF,CF Industries,Materials,"Deerfield, Illinois",1.2,3.76,42.1711365,-87.8445119
77,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.71,1.91,32.991235,-97.19501380000001
78,CVX,Chevron Corporation,Energy,"San Ramon, California",5.06,5.83,37.7643595,-121.9539616
79,CB,Chubb Limited,Financials,"Zurich, Switzerland",3.06,2.66,47.3768866,8.541694
80,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",0.95,1.28,40.2599864,-74.79091249999999
81,CI,Cigna,Health Care,"Bloomfield, Connecticut",0.04,0.02,41.826488,-72.73009449999999
82,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",2.36,3.23,39.3454673,-84.5603187
83,CTAS,Cintas,Industrials,"Mason, Ohio",2.55,1.01,39.3600586,-84.309939
84,CSCO,Cisco,Information Technology,"San Jose, California",1.42,3.51,37.33874,-121.8852525
85,C,Citigroup,Financials,"New York City, New York",2.04,3.99,40.7127753,-74.0059728
86,CFG,Citizens Financial Group,Financials,"Providence, Rhode Island",1.53,6.25,41.8239891,-71.4128343
87,CLX,Clorox,Consumer Staples,"Oakland, California",4.29,2.67,37.8043514,-122.2711639
88,CME,CME Group,Financials,"Chicago, Illinois",5.8,3.35,41.8781136,-87.6297982
89,CMS,CMS Energy,Utilities,"Jackson, Michigan",1.6,2.9,42.245869,-84.40134619999999
90,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",1.63,3.63,33.748752,-84.38768449999999
91,CTSH,Cognizant,Information Technology,"Teaneck, New Jersey",0.86,1.47,40.8932469,-74.0116536
92,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",1.74,2.64,40.7127753,-74.0059728
93,CMCSA,Comcast,Communication Services,"Philadelphia, Pennsylvania",0.88,2.38,39.9525839,-75.1652215
94,CMA,Comerica,Financials,"Dallas, Texas",2.71,7.22,32.7766642,-96.79698789999999
95,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",0.85,2.93,41.8781136,-87.6297982
96,COP,ConocoPhillips,Energy,"Houston, Texas",1.68,4.01,29.7604267,-95.3698028
97,ED,Consolidated Edison,Utilities,"New York City, New York",3.04,4.28,40.7127753,-74.0059728
98,STZ,Constellation Brands,Consumer Staples,"Victor, New York",3.0,1.75,42.9825633,-77.4088794
99,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.02,37.7643595,-121.9539616
100,GLW,Corning Inc.,Information Technology,"Corning, New York",0.86,3.55,42.1428521,-77.05469029999999
101,CTVA,Corteva,Materials,"Indianapolis, Indiana",0.52,2.08,39.768403,-86.158068
102,COST,Costco,Consumer Staples,"Issaquah, Washington",2.7,0.92,47.5301011,-122.0326191
103,CTRA,Coterra,Energy,"Houston, Texas",0.4,2.7,29.7604267,-95.3698028
104,CCI,Crown Castle,Real Estate,"Houston, Texas",4.8,3.64,29.7604267,-95.3698028
105,CSX,CSX,Industrials,"Jacksonville, Florida",1.02,4.35,30.3321838,-81.65565099999999
106,CMI,Cummins,Industrials,"Columbus, Indiana",5.24,3.22,39.2014404,-85.9213796
107,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",2.0,3.34,42.00287609999999,-71.51478390000001
108,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.7,1.25,32.735687,-97.10806559999999
109,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.71,0.44,38.9071923,-77.0368707
110,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",1.76,1.7,28.5383832,-81.3789269
111,DE,John Deere,Industrials,"Moline, Illinois",3.04,1.89,41.5067003,-90.51513419999999
112,DAL,Delta Air Lines,Industrials,"Atlanta, Georgia",0.8,1.44,33.748752,-84.38768449999999
113,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.4,0.93,35.2270869,-80.8431267
114,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.66,7.23,35.4675602,-97.5164276
115,FANG,Diamondback Energy,Energy,"Midland, Texas",1.31,3.08,31.9973456,-102.0779146
116,DLR,Digital Realty,Real Estate,"Austin, Texas",4.44,3.83,30.267153,-97.7430608
117,DFS,Discover Financial,Financials,"Riverwoods, Illinois",1.76,3.26,42.1675254,-87.897014
118,DIS,Disney,Communication Services,"Burbank, California",0.88,0.6,34.1808392,-118.3089661
119,DG,Dollar General,Consumer Staples,"Goodlettsville, Tennessee",1.36,0.84,36.3222758,-86.7132886
120,D,Dominion Energy,Utilities,"Richmond, Virginia",3.74,5.17,37.5407246,-77.4360481
121,DPZ,Domino's,Consumer Discretionary,"Ann Arbor, Michigan",2.99,0.9,42.2808256,-83.7430378
122,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",1.96,1.94,41.8089191,-88.01117459999999
123,DOW,Dow Inc.,Materials,"Midland, Michigan",2.8,7.47,43.6155825,-84.2472116
124,DTE,DTE Energy,Utilities,"Detroit, Michigan",4.05,4.85,42.331427,-83.0457538
125,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",3.8,4.96,35.2270869,-80.8431267
126,DD,DuPont,Materials,"Wilmington, Delaware",1.2,2.42,39.744655,-75.5483909
127,DXC,DXC Technology,Information Technology,"Tysons Corner, Virginia",0.42,1.98,38.9187222,-77.2310925
128,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",2.64,4.45,36.548434,-82.5618186
129,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",2.17,2.68,53.3498053,-6.2603097
130,EBAY,eBay,Consumer Discretionary,"San Jose, California",0.62,1.58,37.33874,-121.8852525
131,ECL,Ecolab,Materials,"Saint Paul, Minnesota",1.88,1.04,44.9537029,-93.0899578
132,EIX,Edison International,Utilities,"Rosemead, California",2.55,5.03,34.0805651,-118.072846
133,ELV,Elevance Health,Health Care,"Indianapolis, Indiana",3.65,1.36,39.768403,-86.158068
134,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",2.86,2.16,39.768403,-86.158068
135,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",2.0,3.27,38.7442175,-90.3053915
136,ETR,Entergy,Utilities,"New Orleans, Louisiana",3.72,3.89,29.95106579999999,-90.0715323
137,EOG,EOG Resources,Energy,"Houston, Texas",1.32,2.96,29.7604267,-95.3698028
138,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.06,0.85,40.44062479999999,-79.9958864
139,EFX,Equifax,Industrials,"Atlanta, Georgia",1.56,1.08,33.748752,-84.38768449999999
140,EQIX,Equinix,Real Estate,"Redwood City, California",10.44,1.69,37.4847955,-122.228141
141,EQR,Equity Residential,Real Estate,"Chicago, Illinois",2.38,4.47,41.8781136,-87.6297982
142,ESS,Essex Property Trust,Real Estate,"San Mateo, California",8.18,3.91,37.5629917,-122.3255254
143,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",1.44,0.74,40.7127753,-74.0059728
144,EG,Everest Re,Financials,"Hamilton, Bermuda",6.2,2.91,32.2950716,-64.7842417
145,EVRG,Evergy,Utilities,"Kansas City, Missouri",2.02,3.82,39.0997265,-94.5785667
146,ES,Eversource,Utilities,"Hartford, Connecticut",2.24,2.92,41.7658043,-72.6733723
147,EXC,Exelon,Utilities,"Chicago, Illinois",1.51,5.68,41.8781136,-87.6297982
148,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",0.68,0.75,47.6062095,-122.3320708
149,EXPD,Expeditors International,Industrials,"Seattle, Washington",1.02,1.4,47.6062095,-122.3320708
150,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",3.6,3.97,40.7607793,-111.8910474
151,XOM,ExxonMobil,Energy,"Irving, Texas",3.48,7.86,32.8140177,-96.9488945
152,FDS,FactSet,Financials,"Norwalk, Connecticut",2.98,1.03,41.11774399999999,-73.4081575
153,FAST,Fastenal,Industrials,"Winona, Minnesota",0.97,2.73,44.0553908,-91.6663523
154,FRT,Federal Realty,Real Estate,"Rockville, Maryland",4.21,5.12,39.0839973,-77.1527578
155,FDX,FedEx,Industrials,"Memphis, Tennessee",2.6,1.81,35.1495343,-90.0489801
156,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",0.78,4.44,39.1031182,-84.5120196
157,FE,FirstEnergy,Utilities,"Akron, Ohio",1.55,4.46,41.0814447,-81.51900529999999
158,FIS,FIS,Financials,"Jacksonville, Florida",1.4,1.12,30.3321838,-81.65565099999999
159,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",1.76,1.96,39.9525839,-75.1652215
160,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.3,3.64,42.3222599,-83.17631449999999
161,FTV,Fortive,Industrials,"Everett, Washington",0.28,0.49,47.9789848,-122.2020794
162,FOXA,Fox Corporation (Class A),Communication Services,"New York City, New York",0.46,1.64,40.7127753,-74.0059728
163,FOX,Fox Corporation (Class B),Communication Services,"New York City, New York",0.46,1.65,40.7127753,-74.0059728
164,BEN,Franklin Templeton,Financials,"San Mateo, California",1.08,5.97,37.5629917,-122.3255254
165,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",0.1,0.93,33.4483771,-112.0740373
166,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",2.36,2.81,47.6958897,8.6380488
167,GEN,Gen Digital,Information Technology,"Tempe, Arizona",12.5,78.98,33.4255104,-111.9400054
168,GD,General Dynamics,Industrials,"Falls Church, Virginia",4.24,2.92,38.88233400000001,-77.1710914
169,GE,General Electric,Industrials,"Boston, Massachusetts",0.04,0.08,42.3600825,-71.0588801
170,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.96,3.89,44.9917149,-93.3600034
171,GM,General Motors,Consumer Discretionary,"Detroit, Michigan",0.76,2.37,42.331427,-83.0457538
172,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",3.13,3.65,33.748752,-84.38768449999999
173,GILD,Gilead Sciences,Health Care,"Foster City, California",2.67,4.43,37.5585465,-122.2710788
174,GL,Globe Life,Financials,"McKinney, Texas",0.72,0.91,33.1983388,-96.6389342
175,GPN,Global Payments,Financials,"Atlanta, Georgia",0.78,0.47,33.748752,-84.38768449999999
176,GS,Goldman Sachs,Financials,"New York City, New York",5.0,2.62,40.7127753,-74.0059728
177,HAL,Halliburton,Energy,"Houston, Texas",0.45,2.71,29.7604267,-95.3698028
178,HIG,Hartford (The),Financials,"Hartford, Connecticut",1.27,3.0,41.7658043,-72.6733723
179,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",2.72,3.64,41.878711,-71.38255579999999
180,HCA,HCA Healthcare,Health Care,"Nashville, Tennessee",0.83,0.65,36.1626638,-86.7816016
181,PEAK,Healthpeak,Real Estate,"Long Beach, California",1.48,5.71,33.7700504,-118.1937395
182,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",3.12,2.3,40.2859239,-76.65024679999999
183,HES,Hess Corporation,Energy,"New York City, New York",1.0,2.29,40.7127753,-74.0059728
184,HPE,Hewlett Packard Enterprise,Information Technology,"Houston, Texas",0.48,4.62,29.7604267,-95.3698028
185,HLT,Hilton Worldwide,Consumer Discretionary,"Tysons Corner, Virginia",0.3,0.31,38.9187222,-77.2310925
186,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",5.86,2.65,33.748752,-84.38768449999999
187,HON,Honeywell,Industrials,"Charlotte, North Carolina",3.6,2.5,35.2270869,-80.8431267
188,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.91,2.16,43.6666296,-92.97463669999999
189,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.45,3.27,38.984652,-77.0947092
190,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.04,0.13,40.44062479999999,-79.9958864
191,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.7,4.05,37.4418834,-122.1430195
192,HUM,Humana,Health Care,"Louisville, Kentucky",2.42,0.68,38.2526647,-85.7584557
193,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.6,6.66,42.331427,-83.0457538
194,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",4.12,2.23,37.0870821,-76.4730122
195,IBM,IBM,Information Technology,"Armonk, New York",6.5,6.04,41.1264849,-73.71401949999999
196,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",2.0,1.29,42.2586342,-87.840625
197,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",4.35,2.76,42.0778065,-87.8223368
198,INTC,Intel,Information Technology,"Santa Clara, California",1.31,2.51,37.3541079,-121.9552356
199,ICE,Intercontinental Exchange,Financials,"Atlanta, Georgia",1.18,1.38,33.748752,-84.38768449999999
200,IP,International Paper,Materials,"Memphis, Tennessee",2.05,6.4,35.1495343,-90.0489801
201,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",1.0,5.81,40.7127753,-74.0059728
202,INTU,Intuit,Information Technology,"Mountain View, California",2.12,0.79,37.3860517,-122.0838511
203,IVZ,Invesco,Financials,"Atlanta, Georgia",0.93,7.79,33.748752,-84.38768449999999
204,INVH,Invitation Homes,Real Estate,"Dallas, Texas",0.58,2.22,32.7766642,-96.79698789999999
205,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2.47,10.11,42.3600825,-71.0588801
206,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",1.07,0.95,36.2541286,-94.1368255
207,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",1.69,1.1,36.9197522,-93.92761030000001
208,J,Jacobs Solutions,Industrials,"Dallas, Texas",0.74,0.9,32.7766642,-96.79698789999999
209,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",3.92,2.94,40.4862157,-74.4518188
210,JCI,Johnson Controls,Industrials,"Cork, Ireland",1.04,3.04,51.8985143,-8.4756035
211,JPM,JPMorgan Chase,Financials,"New York City, New York",3.6,3.86,40.7127753,-74.0059728
212,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",0.79,3.65,37.36883,-122.0363496
213,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",2.28,3.86,42.3211522,-85.17971419999999
214,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",0.6,2.39,42.5047161,-71.1956205
215,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.74,5.87,41.49932,-81.6943605
216,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",4.24,3.32,32.8140177,-96.9488945
217,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",0.94,7.85,40.7351018,-73.6879082
218,KMI,Kinder Morgan,Energy,"Houston, Texas",1.02,7.61,29.7604267,-95.3698028
219,KLAC,KLA Corporation,Information Technology,"Milpitas, California",3.45,2.01,37.4323341,-121.8995741
220,KHC,Kraft Heinz,Consumer Staples,"Chicago, Illinois; Pittsburgh, Pennsylvania",1.6,6.61,40.44062479999999,-79.9958864
221,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.66,2.31,39.1031182,-84.5120196
222,LHX,L3Harris,Industrials,"Melbourne, Florida",3.3,1.91,28.0836269,-80.60810889999999
223,LRCX,Lam Research,Information Technology,"Fremont, California",4.75,1.75,37.5485396,-121.988583
224,LW,Lamb Weston,Consumer Staples,"Eagle, Idaho",0.89,1.34,43.6954424,-116.3540138
225,LVS,Las Vegas Sands,Consumer Discretionary,"Las Vegas, Nevada",1.56,3.1,36.171563,-115.1391009
226,LDOS,Leidos,Industrials,"Reston, Virginia",1.36,1.54,38.9586307,-77.35700279999999
227,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.42,0.8,25.7616798,-80.1917902
228,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",1.57,4.29,40.0462208,-75.3599105
229,LIN,Linde plc,Materials,"Guildford, United Kingdom",3.76,1.85,51.23622,-0.570409
230,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",9.6,2.72,38.984652,-77.0947092
231,L,Loews Corporation,Financials,"New York City, New York",0.25,0.62,40.7127753,-74.0059728
232,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",2.2,2.03,35.5820319,-80.8140473
233,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",4.2,6.76,51.9244201,4.4777325
234,MTB,M&T Bank,Financials,"Buffalo, New York",4.4,3.93,42.88644679999999,-78.8783689
235,MRO,Marathon Oil,Energy,"Houston, Texas",0.1,0.97,29.7604267,-95.3698028
236,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",2.27,5.75,41.04422,-83.6499321
237,MKTX,MarketAxess,Financials,"New York City, New York",2.31,0.58,40.7127753,-74.0059728
238,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.96,0.78,38.984652,-77.0947092
239,MMC,Marsh McLennan,Financials,"New York City, New York",1.83,1.89,40.7127753,-74.0059728
240,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",2.22,1.04,35.7795897,-78.6381787
241,MAS,Masco,Industrials,"Livonia, Michigan",0.54,1.29,42.36837,-83.35270969999999
242,MA,Mastercard,Financials,"Harrison, New York",1.53,0.55,40.9700171,-73.7176337
243,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",2.43,3.06,39.4900013,-76.65850739999999
244,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",5.0,2.73,41.8781136,-87.6297982
245,MCK,McKesson,Health Care,"Irving, Texas",1.65,1.14,32.8140177,-96.9488945
246,MDT,Medtronic,Health Care,"Dublin, Ireland",2.24,2.49,53.3498053,-6.2603097
247,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",2.44,3.48,40.6764911,-74.2907032
248,MET,MetLife,Financials,"New York City, New York",1.8,4.91,40.7127753,-74.0059728
249,MGM,MGM Resorts,Consumer Discretionary,"Paradise, Nevada",0.29,1.27,36.0971945,-115.1466648
250,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.47,3.13,33.3061605,-111.8412502
251,MSFT,Microsoft,Information Technology,"Redmond, Washington",2.04,1.17,47.6739881,-122.121512
252,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",3.96,3.61,35.1495343,-90.0489801
253,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.14,2.47,41.8781136,-87.6297982
254,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",1.17,2.36,41.8781136,-87.6297982
255,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",1.9,0.95,47.6768927,-122.2059833
256,MCO,Moody's Corporation,Financials,"New York City, New York",2.18,0.88,40.7127753,-74.0059728
257,MS,Morgan Stanley,Financials,"New York City, New York",1.4,3.3,40.7127753,-74.0059728
258,MOS,Mosaic Company (The),Materials,"Tampa, Florida",0.2,1.24,27.950575,-82.4571776
259,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",2.56,1.79,41.8781136,-87.6297982
260,MSCI,MSCI,Financials,"New York City, New York",2.82,0.93,40.7127753,-74.0059728
261,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",1.92,5.66,40.7127753,-74.0059728
262,NTAP,NetApp,Information Technology,"San Jose, California",1.92,4.47,37.33874,-121.8852525
263,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.92,6.74,33.748752,-84.38768449999999
264,NEM,Newmont,Materials,"Denver, Colorado",0.78,1.61,39.7392358,-104.990251
265,NWSA,News Corp (Class A),Communication Services,"New York City, New York",0.2,1.63,40.7127753,-74.0059728
266,NWS,News Corp (Class B),Communication Services,"New York City, New York",0.2,1.61,40.7127753,-74.0059728
267,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",5.45,9.11,26.8797819,-80.0533743
268,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.98,1.03,45.5469616,-123.1386021
269,NI,NiSource,Utilities,"Merrillville, Indiana",0.83,3.48,41.4828144,-87.33281389999999
