,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
32,ADI,Analog Devices,Information Technology,"Wilmington, Massachusetts",1.57,3.15,42.5481714,-71.1724467
33,AON,Aon,Financials,"London, UK",1.1,1.28,51.5072178,-0.1275862
34,APA,APA Corporation,Energy,"Houston, Texas",1.0,1.92,29.7604267,-95.3698028
35,AAPL,Apple Inc.,Information Technology,"Cupertino, California",1.98,7.5,37.3229978,-122.0321823
36,AMAT,Applied Materials,Information Technology,"Santa Clara, California",0.4,2.18,37.3541079,-121.9552356
37,APTV,Aptiv,Consumer Discretionary,"Dublin, Ireland",1.0,1.64,53.3498053,-6.2603097
38,AJG,Arthur J. Gallagher & Co.,Financials,"Rolling Meadows, Illinois",1.47,3.76,42.0841936,-88.0131275
39,AIZ,Assurant,Financials,"New York City, New York",1.14,2.01,40.7127753,-74.0059728
40,T,AT&T,Communication Services,"Dallas, Texas",1.87,12.07,32.7766642,-96.79698789999999
41,ATO,Atmos Energy,Utilities,"Dallas, Texas",1.56,3.51,32.7766642,-96.79698789999999
42,AVB,AvalonBay Communities,Real Estate,"Arlington, Virginia",4.91,3.82,38.8816208,-77.09098089999999
43,AVY,Avery Dennison,Materials,"Glendale, California",1.44,3.02,34.1425078,-118.255075
44,BALL,Ball Corporation,Materials,"Broomfield, Colorado",0.52,1.62,39.9205411,-105.0866504
45,BAC,Bank of America,Financials,"Charlotte, North Carolina",0.2,1.43,35.2270869,-80.8431267
46,BBWI,"Bath & Body Works, Inc.",Consumer Discretionary,"Columbus, Ohio",3.84,7.31,39.9611755,-82.99879419999999
47,BAX,Baxter International,Health Care,"Deerfield, Illinois",33.62,96.31,42.1711365,-87.8445119
48,BDX,Becton Dickinson,Health Care,"Franklin Lakes, New Jersey",2.4,1.98,41.0167639,-74.2057011
49,WRB,Berkley,Financials,"Greenwich, Connecticut",1.46,7.66,41.0262417,-73.6281964
50,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",1.39,4.72,44.8832982,-93.28300209999999
51,TECH,Bio-Techne,Health Care,"Minneapolis, Minnesota",1.28,5.64,44.977753,-93.2650108
52,BLK,BlackRock,Financials,"New York City, New York",8.47,3.03,40.7127753,-74.0059728
53,BK,BNY Mellon,Financials,"New York City, New York",0.68,2.11,40.7127753,-74.0059728
54,BA,Boeing,Industrials,"Chicago, Illinois",3.46,2.81,41.8781136,-87.6297982
55,BWA,BorgWarner,Consumer Discretionary,"Auburn Hills, Michigan",0.52,1.22,42.6875323,-83.2341028
56,BXP,Boston Properties,Real Estate,"Boston, Massachusetts",7.1,7.35,42.3600825,-71.0588801
57,BMY,Bristol Myers Squibb,Health Care,"New York City, New York",1.84,3.93,40.7127753,-74.0059728
58,AVGO,Broadcom Inc.,Information Technology,"San Jose, California",1.55,1.57,37.33874,-121.8852525
59,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",1.11,2.58,40.7698453,-73.70904279999999
60,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",0.44,2.98,29.2108147,-81.0228331
61,BG,Bunge Limited,Consumer Staples,"Chesterfield, Missouri",1.4,2.13,38.6631083,-90.5770675
62,CHRW,C.H. Robinson,Industrials,"Eden Prairie, Minnesota",1.52,2.63,44.8546856,-93.47078599999999
63,CPT,Camden Property Trust,Real Estate,"Houston, Texas",2.76,5.12,29.7604267,-95.3698028
64,CPB,Campbell Soup Company,Consumer Staples,"Camden, New Jersey",1.25,3.53,39.9259463,-75.1196199
65,COF,Capital One,Financials,"Tysons Corner, Virginia",1.4,2.04,38.9187222,-77.2310925
66,CAH,Cardinal Health,Health Care,"Dublin, Ohio",1.46,2.27,40.0992294,-83.1140771
67,CCL,Carnival,Consumer Discretionary,"Miami, Florida",1.05,2.64,25.7616798,-80.1917902
68,CAT,Caterpillar Inc.,Industrials,"Irving, Texas",2.87,4.2,32.8140177,-96.9488945
69,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",0.86,1.58,41.8781136,-87.6297982
70,CDW,CDW,Information Technology,"Lincolnshire, Illinois",0.27,0.81,42.1900249,-87.9084039
71,CE,Celanese,Materials,"Irving, Texas",1.1,2.11,32.8140177,-96.9488945
72,CNP,CenterPoint Energy,Utilities,"Houston, Texas",0.98,6.22,29.7604267,-95.3698028
73,CF,CF Industries,Materials,"Deerfield, Illinois",4.8,10.53,42.1711365,-87.8445119
74,SCHW,Charles Schwab Corporation,Financials,"Westlake, Texas",0.3,1.11,32.991235,-97.19501380000001
75,CVX,Chevron Corporation,Energy,"San Ramon, California",4.28,5.89,37.7643595,-121.9539616
76,CB,Chubb Limited,Financials,"Zurich, Switzerland",4.85,5.45,47.3768866,8.541694
77,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",1.32,3.61,40.2599864,-74.79091249999999
78,CI,Cigna,Health Care,"Bloomfield, Connecticut",0.04,0.03,41.826488,-72.73009449999999
79,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",1.82,4.44,39.3454673,-84.5603187
80,CTAS,Cintas,Industrials,"Mason, Ohio",1.7,2.65,39.3600586,-84.309939
81,CSCO,Cisco,Information Technology,"San Jose, California",0.61,2.88,37.33874,-121.8852525
82,C,Citigroup,Financials,"New York City, New York",0.12,0.27,40.7127753,-74.0059728
83,CFG,Citizens Financial Group,Financials,"Providence, Rhode Island",0.4,2.12,41.8239891,-71.4128343
84,CLX,Clorox,Consumer Staples,"Oakland, California",2.99,3.51,37.8043514,-122.2711639
85,CME,CME Group,Financials,"Chicago, Illinois",3.97,5.94,41.8781136,-87.6297982
86,CMS,CMS Energy,Utilities,"Jackson, Michigan",1.14,4.29,42.245869,-84.40134619999999
87,KO,Coca-Cola Company (The),Consumer Staples,"Atlanta, Georgia",1.3,4.13,33.748752,-84.38768449999999
88,CL,Colgate-Palmolive,Consumer Staples,"New York City, New York",1.48,2.69,40.7127753,-74.0059728
89,CMCSA,Comcast,Communication Services,"Philadelphia, Pennsylvania",0.72,2.99,39.9525839,-75.1652215
90,CMA,Comerica,Financials,"Dallas, Texas",0.82,2.34,32.7766642,-96.79698789999999
91,CAG,Conagra Brands,Consumer Staples,"Chicago, Illinois",1.0,4.46,41.8781136,-87.6297982
92,COP,ConocoPhillips,Energy,"Houston, Texas",2.93,5.99,29.7604267,-95.3698028
93,ED,Consolidated Edison,Utilities,"New York City, New York",2.58,5.51,40.7127753,-74.0059728
94,STZ,Constellation Brands,Consumer Staples,"Victor, New York",0.62,0.58,42.9825633,-77.4088794
95,COO,CooperCompanies,Health Care,"San Ramon, California",0.06,0.04,37.7643595,-121.9539616
96,GLW,Corning Inc.,Information Technology,"Corning, New York",0.46,2.79,42.1428521,-77.05469029999999
97,COST,Costco,Consumer Staples,"Issaquah, Washington",6.51,5.1,47.5301011,-122.0326191
98,CTRA,Coterra,Energy,"Houston, Texas",0.08,0.35,29.7604267,-95.3698028
99,CCI,Crown Castle,Real Estate,"Houston, Texas",3.28,5.52,29.7604267,-95.3698028
100,CSX,CSX,Industrials,"Jacksonville, Florida",0.68,6.95,30.3321838,-81.65565099999999
101,CMI,Cummins,Industrials,"Columbus, Indiana",3.32,3.05,39.2014404,-85.9213796
102,CVS,CVS Health,Health Care,"Woonsocket, Rhode Island",1.32,1.68,42.00287609999999,-71.51478390000001
103,DHI,D.R. Horton,Consumer Discretionary,"Arlington, Texas",0.25,1.05,32.735687,-97.10806559999999
104,DHR,Danaher Corporation,Health Care,"Washington, D.C.",0.5,0.81,38.9071923,-77.0368707
105,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",2.2,5.1,28.5383832,-81.3789269
106,DE,John Deere,Industrials,"Moline, Illinois",2.4,3.23,41.5067003,-90.51513419999999
107,DAL,Delta Air Lines,Industrials,"Atlanta, Georgia",0.4,1.01,33.748752,-84.38768449999999
108,XRAY,Dentsply Sirona,Health Care,"Charlotte, North Carolina",0.28,0.58,35.2270869,-80.8431267
109,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",0.96,2.49,35.4675602,-97.5164276
110,DLR,Digital Realty,Real Estate,"Austin, Texas",3.38,7.08,30.267153,-97.7430608
111,DFS,Discover Financial,Financials,"Riverwoods, Illinois",1.04,2.13,42.1675254,-87.897014
112,DIS,Disney,Communication Services,"Burbank, California",1.81,1.96,34.1808392,-118.3089661
113,DG,Dollar General,Consumer Staples,"Goodlettsville, Tennessee",0.66,0.97,36.3222758,-86.7132886
114,D,Dominion Energy,Utilities,"Richmond, Virginia",2.54,4.94,37.5407246,-77.4360481
115,DPZ,Domino's,Consumer Discretionary,"Ann Arbor, Michigan",1.18,1.24,42.2808256,-83.7430378
116,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",1.62,3.26,41.8089191,-88.01117459999999
117,DTE,DTE Energy,Utilities,"Detroit, Michigan",2.8,5.47,42.331427,-83.0457538
118,DUK,Duke Energy,Utilities,"Charlotte, North Carolina",3.21,5.8,35.2270869,-80.8431267
119,DD,DuPont,Materials,"Wilmington, Delaware",5.01,4.54,39.744655,-75.5483909
120,EMN,Eastman Chemical Company,Materials,"Kingsport, Tennessee",1.6,2.77,36.548434,-82.5618186
121,ETN,Eaton Corporation,Industrials,"Dublin, Ireland",2.14,4.08,53.3498053,-6.2603097
122,EBAY,eBay,Consumer Discretionary,"San Jose, California",38.39,144.18,37.33874,-121.8852525
123,ECL,Ecolab,Materials,"Saint Paul, Minnesota",1.32,1.31,44.9537029,-93.0899578
124,EIX,Edison International,Utilities,"Rosemead, California",1.67,3.67,34.0805651,-118.072846
125,ELV,Elevance Health,Health Care,"Indianapolis, Indiana",2.31,1.77,39.768403,-86.158068
126,LLY,Eli Lilly and Company,Health Care,"Indianapolis, Indiana",1.99,3.23,39.768403,-86.158068
127,EMR,Emerson Electric,Industrials,"Ferguson, Missouri",1.88,4.18,38.7442175,-90.3053915
128,ETR,Entergy,Utilities,"New Orleans, Louisiana",3.32,6.09,29.95106579999999,-90.0715323
129,EOG,EOG Resources,Energy,"Houston, Texas",0.67,0.95,29.7604267,-95.3698028
130,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",0.12,0.27,40.44062479999999,-79.9958864
131,EFX,Equifax,Industrials,"Atlanta, Georgia",1.12,1.3,33.748752,-84.38768449999999
132,EQIX,Equinix,Real Estate,"Redwood City, California",12.64,7.16,37.4847955,-122.228141
133,EQR,Equity Residential,Real Estate,"Chicago, Illinois",2.16,4.46,41.8781136,-87.6297982
134,ESS,Essex Property Trust,Real Estate,"San Mateo, California",5.62,3.31,37.5629917,-122.3255254
135,EL,Estée Lauder Companies (The),Consumer Staples,"New York City, New York",0.96,1.3,40.7127753,-74.0059728
136,EG,Everest Re,Financials,"Hamilton, Bermuda",3.8,2.62,32.2950716,-64.7842417
137,ES,Eversource,Utilities,"Hartford, Connecticut",1.65,4.28,41.7658043,-72.6733723
138,EXC,Exelon,Utilities,"Chicago, Illinois",1.24,6.79,41.8781136,-87.6297982
139,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",0.78,0.83,47.6062095,-122.3320708
140,EXPD,Expeditors International,Industrials,"Seattle, Washington",0.68,1.66,47.6062095,-122.3320708
141,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",2.12,4.28,40.7607793,-111.8910474
142,XOM,ExxonMobil,Energy,"Irving, Texas",2.84,4.76,32.8140177,-96.9488945
143,FDS,FactSet,Financials,"Norwalk, Connecticut",1.66,1.17,41.11774399999999,-73.4081575
144,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",0.08,0.1,45.67931189999999,-111.037259
145,FAST,Fastenal,Industrials,"Winona, Minnesota",1.09,6.52,44.0553908,-91.6663523
146,FRT,Federal Realty,Real Estate,"Rockville, Maryland",3.55,3.42,39.0839973,-77.1527578
147,FDX,FedEx,Industrials,"Memphis, Tennessee",0.9,0.59,35.1495343,-90.0489801
148,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",0.52,3.44,39.1031182,-84.5120196
149,FE,FirstEnergy,Utilities,"Akron, Ohio",1.44,5.61,41.0814447,-81.51900529999999
150,FIS,FIS,Financials,"Jacksonville, Florida",1.02,1.79,30.3321838,-81.65565099999999
151,FMC,FMC Corporation,Materials,"Philadelphia, Pennsylvania",0.64,2.03,39.9525839,-75.1652215
152,F,Ford Motor Company,Consumer Discretionary,"Dearborn, Michigan",0.58,5.58,42.3222599,-83.17631449999999
153,BEN,Franklin Templeton,Financials,"San Mateo, California",1.1,3.08,37.5629917,-122.3255254
154,FCX,Freeport-McMoRan,Materials,"Phoenix, Arizona",0.84,4.02,33.4483771,-112.0740373
155,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",1.98,5.77,47.6958897,8.6380488
156,GEN,Gen Digital,Information Technology,"Tempe, Arizona",0.6,6.33,33.4255104,-111.9400054
157,GD,General Dynamics,Industrials,"Falls Church, Virginia",2.62,2.35,38.88233400000001,-77.1710914
158,GE,General Electric,Industrials,"Boston, Massachusetts",0.92,0.68,42.3600825,-71.0588801
159,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.7,4.17,44.9917149,-93.3600034
160,GM,General Motors,Consumer Discretionary,"Detroit, Michigan",1.32,4.9,42.331427,-83.0457538
161,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",2.42,3.32,33.748752,-84.38768449999999
162,GILD,Gilead Sciences,Health Care,"Foster City, California",0.86,1.0,37.5585465,-122.2710788
163,GL,Globe Life,Financials,"McKinney, Texas",0.66,1.28,33.1983388,-96.6389342
164,GPN,Global Payments,Financials,"Atlanta, Georgia",0.08,0.17,33.748752,-84.38768449999999
165,GS,Goldman Sachs,Financials,"New York City, New York",2.5,1.5,40.7127753,-74.0059728
166,HAL,Halliburton,Energy,"Houston, Texas",0.72,1.99,29.7604267,-95.3698028
167,HIG,Hartford (The),Financials,"Hartford, Connecticut",0.75,2.12,41.7658043,-72.6733723
168,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",1.78,3.54,41.878711,-71.38255579999999
169,PEAK,Healthpeak,Real Estate,"Long Beach, California",2.24,8.28,33.7700504,-118.1937395
170,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",2.19,2.73,40.2859239,-76.65024679999999
171,HES,Hess Corporation,Energy,"New York City, New York",1.0,1.81,40.7127753,-74.0059728
172,HLT,Hilton Worldwide,Consumer Discretionary,"Tysons Corner, Virginia",0.07,0.13,38.9187222,-77.2310925
173,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",2.24,2.48,33.748752,-84.38768449999999
174,HON,Honeywell,Industrials,"Charlotte, North Carolina",2.07,2.49,35.2270869,-80.8431267
175,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.95,4.16,43.6666296,-92.97463669999999
176,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.86,5.76,38.984652,-77.0947092
177,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.12,0.42,40.44062479999999,-79.9958864
178,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.67,5.56,37.4418834,-122.1430195
179,HUM,Humana,Health Care,"Louisville, Kentucky",1.14,0.7,38.2526647,-85.7584557
180,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.24,3.02,42.331427,-83.0457538
181,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",1.6,1.54,37.0870821,-76.4730122
182,IBM,IBM,Information Technology,"Armonk, New York",4.8,4.53,41.1264849,-73.71401949999999
183,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",1.2,1.81,42.2586342,-87.840625
184,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",2.0,2.67,42.0778065,-87.8223368
185,INTC,Intel,Information Technology,"Santa Clara, California",0.94,3.72,37.3541079,-121.9552356
186,ICE,Intercontinental Exchange,Financials,"Atlanta, Georgia",2.8,6.75,33.748752,-84.38768449999999
187,IP,International Paper,Materials,"Memphis, Tennessee",1.6,4.59,35.1495343,-90.0489801
188,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",0.45,2.96,40.7127753,-74.0059728
189,INTU,Intuit,Information Technology,"Mountain View, California",1.0,1.16,37.3860517,-122.0838511
190,IVZ,Invesco,Financials,"Atlanta, Georgia",1.04,3.82,33.748752,-84.38768449999999
191,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2.16,10.8,42.3600825,-71.0588801
192,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.83,1.08,36.2541286,-94.1368255
193,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.97,1.65,36.9197522,-93.92761030000001
194,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",2.9,3.56,40.4862157,-74.4518188
195,JCI,Johnson Controls,Industrials,"Cork, Ireland",1.81,5.45,51.8985143,-8.4756035
196,JPM,JPMorgan Chase,Financials,"New York City, New York",1.64,3.33,40.7127753,-74.0059728
197,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",0.4,1.98,37.36883,-122.0363496
198,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.97,3.99,42.3211522,-85.17971419999999
199,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",1.85,16.76,42.5047161,-71.1956205
200,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.5,4.75,41.49932,-81.6943605
201,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",8.25,9.87,32.8140177,-96.9488945
202,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",0.94,5.88,40.7351018,-73.6879082
203,KMI,Kinder Morgan,Energy,"Houston, Texas",1.86,7.26,29.7604267,-95.3698028
204,KLAC,KLA Corporation,Information Technology,"Milpitas, California",18.52,33.74,37.4323341,-121.8995741
205,KHC,Kraft Heinz,Consumer Staples,"Chicago, Illinois; Pittsburgh, Pennsylvania",17.05,32.73,40.44062479999999,-79.9958864
206,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.66,2.27,39.1031182,-84.5120196
207,LHX,L3Harris,Industrials,"Melbourne, Florida",1.91,2.98,28.0836269,-80.60810889999999
208,LRCX,Lam Research,Information Technology,"Fremont, California",0.96,1.4,37.5485396,-121.988583
209,LVS,Las Vegas Sands,Consumer Discretionary,"Las Vegas, Nevada",2.45,6.1,36.171563,-115.1391009
210,LDOS,Leidos,Industrials,"Reston, Virginia",1.6,6.39,38.9586307,-77.35700279999999
211,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.16,0.38,25.7616798,-80.1917902
212,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",0.76,1.76,40.0462208,-75.3599105
213,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",6.0,3.81,38.984652,-77.0947092
214,L,Loews Corporation,Financials,"New York City, New York",0.25,0.66,40.7127753,-74.0059728
215,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.97,1.75,35.5820319,-80.8140473
216,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",2.96,5.89,51.9244201,4.4777325
217,MTB,M&T Bank,Financials,"Buffalo, New York",2.8,2.85,42.88644679999999,-78.8783689
218,MRO,Marathon Oil,Energy,"Houston, Texas",0.84,3.77,29.7604267,-95.3698028
219,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",1.82,4.75,41.04422,-83.6499321
220,MKTX,MarketAxess,Financials,"New York City, New York",0.76,1.0,40.7127753,-74.0059728
221,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.9,1.25,38.984652,-77.0947092
222,MMC,Marsh McLennan,Financials,"New York City, New York",1.15,2.41,40.7127753,-74.0059728
223,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",1.6,1.19,35.7795897,-78.6381787
224,MAS,Masco,Industrials,"Livonia, Michigan",3.58,17.08,42.36837,-83.35270969999999
225,MA,Mastercard,Financials,"Harrison, New York",0.59,0.73,40.9700171,-73.7176337
226,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",1.57,4.86,39.4900013,-76.65850739999999
227,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",3.4,4.3,41.8781136,-87.6297982
228,MCK,McKesson,Health Care,"Irving, Texas",1.0,0.49,32.8140177,-96.9488945
229,MDT,Medtronic,Health Care,"Dublin, Ireland",1.67,2.85,53.3498053,-6.2603097
230,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.8,4.3,40.6764911,-74.2907032
231,MET,MetLife,Financials,"New York City, New York",1.45,4.63,40.7127753,-74.0059728
232,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.43,7.15,33.3061605,-111.8412502
233,MSFT,Microsoft,Information Technology,"Redmond, Washington",1.24,3.03,47.6739881,-122.121512
234,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",3.04,5.46,35.1495343,-90.0489801
235,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.6,2.6,41.8781136,-87.6297982
236,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",0.62,1.89,41.8781136,-87.6297982
237,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",0.75,1.58,47.6768927,-122.2059833
238,MCO,Moody's Corporation,Financials,"New York City, New York",1.3,1.35,40.7127753,-74.0059728
239,MS,Morgan Stanley,Financials,"New York City, New York",0.5,1.7,40.7127753,-74.0059728
240,MOS,Mosaic Company (The),Materials,"Tampa, Florida",1.05,2.69,27.950575,-82.4571776
241,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",1.36,2.48,41.8781136,-87.6297982
242,MSCI,MSCI,Financials,"New York City, New York",0.76,1.49,40.7127753,-74.0059728
243,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",0.8,5.56,40.7127753,-74.0059728
244,NTAP,NetApp,Information Technology,"San Jose, California",0.68,2.34,37.33874,-121.8852525
245,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.74,2.57,33.748752,-84.38768449999999
246,NEM,Newmont,Materials,"Denver, Colorado",0.1,0.6,39.7392358,-104.990251
247,NWSA,News Corp (Class A),Communication Services,"New York City, New York",0.1,0.86,40.7127753,-74.0059728
248,NWS,News Corp (Class B),Communication Services,"New York City, New York",0.1,0.86,40.7127753,-74.0059728
249,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",3.04,14.5,26.8797819,-80.0533743
250,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",1.12,2.41,45.5469616,-123.1386021
251,NI,NiSource,Utilities,"Merrillville, Indiana",28.52,218.34,41.4828144,-87.33281389999999
252,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.9,1.33,41.4553232,-81.9179173
253,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",2.34,2.83,33.748752,-84.38768449999999
254,NTRS,Northern Trust,Financials,"Chicago, Illinois",1.38,2.41,41.8781136,-87.6297982
255,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",3.0,2.16,38.8645565,-77.1877587
256,NRG,NRG Energy,Utilities,"Houston, Texas",0.58,2.75,29.7604267,-95.3698028
257,NUE,Nucor,Materials,"Charlotte, North Carolina",1.49,4.16,35.2270869,-80.8431267
258,NVDA,Nvidia,Information Technology,"Santa Clara, California",0.36,7.0,37.3541079,-121.9552356
259,OXY,Occidental Petroleum,Energy,"Houston, Texas",6.05,10.82,29.7604267,-95.3698028
260,OMC,Omnicom Group,Communication Services,"New York City, New York",2.0,3.57,40.7127753,-74.0059728
261,OKE,ONEOK,Energy,"Tulsa, Oklahoma",2.4,9.16,36.1539816,-95.99277500000001
262,ORCL,Oracle Corporation,Information Technology,"Austin, Texas",0.54,1.5,30.267153,-97.7430608
263,PCAR,Paccar,Industrials,"Bellevue, Washington",1.9,5.84,47.6101497,-122.2015159
264,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",2.05,3.68,42.2586342,-87.840625
265,PARA,Paramount Global,Communication Services,"New York City, New York",0.6,1.35,40.7127753,-74.0059728
266,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",2.52,2.48,41.49932,-81.6943605
267,PAYX,Paychex,Industrials,"Penfield, New York",1.56,4.29,43.1303407,-77.475551
268,PNR,Pentair,Industrials,"Worsley, United Kingdom",1.26,3.55,53.50754,-2.391199
269,PEP,PepsiCo,Consumer Staples,"Purchase, New York",2.72,3.59,41.0400135,-73.7144477
270,PFE,Pfizer,Health Care,"New York City, New York",1.1,4.83,40.7127753,-74.0059728
