,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
152,GEN,Gen Digital,Information Technology,"Tempe, Arizona",0.6,6.8,33.4255104,-111.9400054
153,GD,General Dynamics,Industrials,"Falls Church, Virginia",2.36,2.9,38.88233400000001,-77.1710914
154,GE,General Electric,Industrials,"Boston, Massachusetts",0.88,0.66,42.3600825,-71.0588801
155,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",1.58,4.32,44.9917149,-93.3600034
156,GM,General Motors,Consumer Discretionary,"Detroit, Michigan",0.9,3.34,42.331427,-83.0457538
157,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",2.26,3.42,33.748752,-84.38768449999999
158,GL,Globe Life,Financials,"McKinney, Texas",0.59,1.25,33.1983388,-96.6389342
159,GPN,Global Payments,Financials,"Atlanta, Georgia",0.08,0.25,33.748752,-84.38768449999999
160,GS,Goldman Sachs,Financials,"New York City, New York",2.2,1.55,40.7127753,-74.0059728
161,HAL,Halliburton,Energy,"Houston, Texas",0.6,1.19,29.7604267,-95.3698028
162,HIG,Hartford (The),Financials,"Hartford, Connecticut",0.63,2.13,41.7658043,-72.6733723
163,HAS,Hasbro,Consumer Discretionary,"Pawtucket, Rhode Island",1.66,4.23,41.878711,-71.38255579999999
164,PEAK,Healthpeak,Real Estate,"Long Beach, California",2.16,8.54,33.7700504,-118.1937395
165,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",1.99,2.5,40.2859239,-76.65024679999999
166,HES,Hess Corporation,Energy,"New York City, New York",1.0,1.34,40.7127753,-74.0059728
167,HD,Home Depot (The),Consumer Discretionary,"Atlanta, Georgia",1.8,2.68,33.748752,-84.38768449999999
168,HON,Honeywell,Industrials,"Charlotte, North Carolina",1.8,2.48,35.2270869,-80.8431267
169,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",0.77,4.01,43.6666296,-92.97463669999999
170,HST,Host Hotels & Resorts,Real Estate,"Bethesda, Maryland",0.62,4.13,38.984652,-77.0947092
171,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",0.12,0.47,40.44062479999999,-79.9958864
172,HPQ,HP Inc.,Information Technology,"Palo Alto, California",0.61,5.22,37.4418834,-122.1430195
173,HUM,Humana,Health Care,"Louisville, Kentucky",1.1,1.0,38.2526647,-85.7584557
174,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",0.2,2.92,42.331427,-83.0457538
175,HII,Huntington Ingalls Industries,Industrials,"Newport News, Virginia",0.8,0.97,37.0870821,-76.4730122
176,IBM,IBM,Information Technology,"Armonk, New York",4.1,3.51,41.1264849,-73.71401949999999
177,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",1.02,1.6,42.2586342,-87.840625
178,ITW,Illinois Tool Works,Industrials,"Glenview, Illinois",1.74,2.56,42.0778065,-87.8223368
179,INTC,Intel,Information Technology,"Santa Clara, California",0.9,4.49,37.3541079,-121.9552356
180,ICE,Intercontinental Exchange,Financials,"Atlanta, Georgia",2.6,7.25,33.748752,-84.38768449999999
181,IP,International Paper,Materials,"Memphis, Tennessee",2.12,6.94,35.1495343,-90.0489801
182,IPG,Interpublic Group of Companies (The),Communication Services,"New York City, New York",0.36,2.66,40.7127753,-74.0059728
183,INTU,Intuit,Information Technology,"Mountain View, California",0.76,1.12,37.3860517,-122.0838511
184,IVZ,Invesco,Financials,"Atlanta, Georgia",0.95,3.94,33.748752,-84.38768449999999
185,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",4.9,27.87,42.3600825,-71.0588801
186,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",0.75,1.09,36.2541286,-94.1368255
187,JKHY,Jack Henry & Associates,Financials,"Monett, Missouri",0.86,1.67,36.9197522,-93.92761030000001
188,JNJ,Johnson & Johnson,Health Care,"New Brunswick, New Jersey",2.72,3.57,40.4862157,-74.4518188
189,JCI,Johnson Controls,Industrials,"Cork, Ireland",1.56,4.73,51.8985143,-8.4756035
190,JPM,JPMorgan Chase,Financials,"New York City, New York",1.54,3.52,40.7127753,-74.0059728
191,JNPR,Juniper Networks,Information Technology,"Sunnyvale, California",0.1,0.53,37.36883,-122.0363496
192,K,Kellogg's,Consumer Staples,"Battle Creek, Michigan",1.87,3.96,42.3211522,-85.17971419999999
193,KDP,Keurig Dr Pepper,Consumer Staples,"Burlington, Massachusetts",1.61,20.55,42.5047161,-71.1956205
194,KEY,KeyCorp,Financials,"Cleveland, Ohio",0.24,2.51,41.49932,-81.6943605
195,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",3.33,4.33,32.8140177,-96.9488945
196,KIM,Kimco Realty,Real Estate,"New Hyde Park, New York",0.88,6.5,40.7351018,-73.6879082
197,KMI,Kinder Morgan,Energy,"Houston, Texas",1.67,7.69,29.7604267,-95.3698028
198,KLAC,KLA Corporation,Information Technology,"Milpitas, California",1.85,4.33,37.4323341,-121.8995741
199,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",0.66,3.6,39.1031182,-84.5120196
200,LHX,L3Harris,Industrials,"Melbourne, Florida",1.73,2.92,28.0836269,-80.60810889999999
201,LRCX,Lam Research,Information Technology,"Fremont, California",0.36,0.6,37.5485396,-121.988583
202,LVS,Las Vegas Sands,Consumer Discretionary,"Las Vegas, Nevada",1.85,3.37,36.171563,-115.1391009
203,LDOS,Leidos,Industrials,"Reston, Virginia",1.28,5.17,38.9586307,-77.35700279999999
204,LEN,Lennar,Consumer Discretionary,"Miami, Florida",0.16,0.46,25.7616798,-80.1917902
205,LNC,Lincoln Financial,Financials,"Radnor, Pennsylvania",0.6,1.61,40.0462208,-75.3599105
206,LMT,Lockheed Martin,Industrials,"Bethesda, Maryland",5.32,4.27,38.984652,-77.0947092
207,L,Loews Corporation,Financials,"New York City, New York",0.25,0.6,40.7127753,-74.0059728
208,LOW,Lowe's,Consumer Discretionary,"Mooresville, North Carolina",0.77,1.91,35.5820319,-80.8140473
209,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",2.6,5.2,51.9244201,4.4777325
210,MTB,M&T Bank,Financials,"Buffalo, New York",2.8,3.0,42.88644679999999,-78.8783689
211,MRO,Marathon Oil,Energy,"Houston, Texas",0.78,2.52,29.7604267,-95.3698028
212,MPC,Marathon Petroleum,Energy,"Findlay, Ohio",1.76,5.55,41.04422,-83.6499321
213,MKTX,MarketAxess,Financials,"New York City, New York",0.61,1.12,40.7127753,-74.0059728
214,MAR,Marriott International,Consumer Discretionary,"Bethesda, Maryland",0.74,1.44,38.984652,-77.0947092
215,MMC,Marsh McLennan,Financials,"New York City, New York",1.03,2.61,40.7127753,-74.0059728
216,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",1.6,1.48,35.7795897,-78.6381787
217,MAS,Masco,Industrials,"Livonia, Michigan",0.31,1.89,42.36837,-83.35270969999999
218,MA,Mastercard,Financials,"Harrison, New York",1.92,2.67,40.9700171,-73.7176337
219,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",1.45,4.99,39.4900013,-76.65850739999999
220,MCD,McDonald's,Consumer Discretionary,"Chicago, Illinois",3.24,4.26,41.8781136,-87.6297982
221,MCK,McKesson,Health Care,"Irving, Texas",0.96,0.58,32.8140177,-96.9488945
222,MDT,Medtronic,Health Care,"Dublin, Ireland",1.14,2.4,53.3498053,-6.2603097
223,MRK,Merck & Co.,Health Care,"Kenilworth, New Jersey",1.76,4.43,40.6764911,-74.2907032
224,MET,MetLife,Financials,"New York City, New York",1.25,4.36,40.7127753,-74.0059728
225,MCHP,Microchip Technology,Information Technology,"Chandler, Arizona",1.42,7.53,33.3061605,-111.8412502
226,MSFT,Microsoft,Information Technology,"Redmond, Washington",1.12,3.3,47.6739881,-122.121512
227,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2.88,6.09,35.1495343,-90.0489801
228,TAP,Molson Coors Beverage Company,Consumer Staples,"Chicago, Illinois",1.43,2.85,41.8781136,-87.6297982
229,MDLZ,Mondelez International,Consumer Staples,"Chicago, Illinois",0.57,1.94,41.8781136,-87.6297982
230,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",0.3,0.76,47.6768927,-122.2059833
231,MCO,Moody's Corporation,Financials,"New York City, New York",1.09,1.48,40.7127753,-74.0059728
232,MS,Morgan Stanley,Financials,"New York City, New York",0.3,1.23,40.7127753,-74.0059728
233,MOS,Mosaic Company (The),Materials,"Tampa, Florida",1.0,2.45,27.950575,-82.4571776
234,MSI,Motorola Solutions,Information Technology,"Chicago, Illinois",1.27,2.33,41.8781136,-87.6297982
235,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",0.56,4.97,40.7127753,-74.0059728
236,NTAP,NetApp,Information Technology,"San Jose, California",0.62,2.02,37.33874,-121.8852525
237,NWL,Newell Brands,Consumer Discretionary,"Atlanta, Georgia",0.64,2.86,33.748752,-84.38768449999999
238,NEM,Newmont,Materials,"Denver, Colorado",0.4,2.03,39.7392358,-104.990251
239,NEE,NextEra Energy,Utilities,"Juno Beach, Florida",2.84,15.48,26.8797819,-80.0533743
240,NKE,"Nike, Inc.",Consumer Discretionary,"Washington County, Oregon",0.96,2.74,45.5469616,-123.1386021
241,NI,NiSource,Utilities,"Merrillville, Indiana",1.01,10.12,41.4828144,-87.33281389999999
242,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",0.76,1.12,41.4553232,-81.9179173
243,NSC,Norfolk Southern Railway,Industrials,"Atlanta, Georgia",2.17,2.82,33.748752,-84.38768449999999
244,NTRS,Northern Trust,Financials,"Chicago, Illinois",1.28,2.57,41.8781136,-87.6297982
245,NOC,Northrop Grumman,Industrials,"West Falls Church, Virginia",2.62,2.53,38.8645565,-77.1877587
246,NRG,NRG Energy,Utilities,"Houston, Texas",0.52,2.14,29.7604267,-95.3698028
247,NUE,Nucor,Materials,"Charlotte, North Carolina",1.48,3.61,35.2270869,-80.8431267
248,NVDA,Nvidia,Information Technology,"Santa Clara, California",0.34,8.04,37.3541079,-121.9552356
249,OXY,Occidental Petroleum,Energy,"Houston, Texas",2.8,4.22,29.7604267,-95.3698028
250,OMC,Omnicom Group,Communication Services,"New York City, New York",1.8,3.39,40.7127753,-74.0059728
251,OKE,ONEOK,Energy,"Tulsa, Oklahoma",10.44,32.88,36.1539816,-95.99277500000001
252,ORCL,Oracle Corporation,Information Technology,"Austin, Texas",0.48,1.48,30.267153,-97.7430608
253,PCAR,Paccar,Industrials,"Bellevue, Washington",1.74,6.22,47.6101497,-122.2015159
254,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",1.6,3.09,42.2586342,-87.840625
255,PARA,Paramount Global,Communication Services,"New York City, New York",0.51,1.01,40.7127753,-74.0059728
256,PH,Parker Hannifin,Industrials,"Cleveland, Ohio",1.89,1.9,41.49932,-81.6943605
257,PAYX,Paychex,Industrials,"Penfield, New York",1.43,4.57,43.1303407,-77.475551
258,PNR,Pentair,Industrials,"Worsley, United Kingdom",1.05,2.58,53.50754,-2.391199
259,PEP,PepsiCo,Consumer Staples,"Purchase, New York",2.45,3.69,41.0400135,-73.7144477
260,PFE,Pfizer,Health Care,"New York City, New York",1.02,5.07,40.7127753,-74.0059728
261,PCG,PG&E Corporation,Utilities,"San Francisco, California",1.82,4.66,37.7749295,-122.4194155
262,PM,Philip Morris International,Consumer Staples,"New York City, New York",3.82,7.22,40.7127753,-74.0059728
263,PSX,Phillips 66,Energy,"Houston, Texas",1.78,3.24,29.7604267,-95.3698028
264,PNW,Pinnacle West,Utilities,"Phoenix, Arizona",2.27,5.94,33.4483771,-112.0740373
265,PXD,Pioneer Natural Resources,Energy,"Irving, Texas",0.08,0.05,32.8140177,-96.9488945
266,PNC,PNC Financial Services,Financials,"Pittsburgh, Pennsylvania",1.84,3.04,40.44062479999999,-79.9958864
267,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",0.82,1.6,30.4754702,-90.1009108
268,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",2.56,3.12,40.44062479999999,-79.9958864
269,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",1.48,7.65,40.6022939,-75.4714098
